offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Navy,American Athletic,Memphis,American Athletic,400941823,40094182327,false,4,90,90,1,51,4,90,90,1,42,,9,1,0,INT
Memphis,American Athletic,Navy,American Athletic,400941823,40094182328,false,4,67,33,1,42,4,61,39,0,0,1,42,3,-6,END OF GAME
Houston,American Athletic,Memphis,American Athletic,400941824,40094182410,true,1,6,94,0,54,2,100,0,9,55,5,59,15,94,TD
Memphis,American Athletic,Houston,American Athletic,400941824,40094182411,false,2,76,76,9,55,2,65,65,7,49,2,6,4,11,PUNT
Houston,American Athletic,Memphis,American Athletic,400941824,40094182412,false,2,54,46,7,49,2,60,40,6,1,1,48,4,6,DOWNS
Memphis,American Athletic,Houston,American Athletic,400941824,40094182413,false,2,60,60,6,1,2,53,53,4,27,1,34,3,7,PUNT
Houston,American Athletic,Memphis,American Athletic,400941824,40094182414,false,2,20,80,4,27,2,26,74,2,43,1,44,3,6,PUNT
Memphis,American Athletic,Houston,American Athletic,400941824,40094182415,false,2,70,70,2,43,2,30,30,1,1,1,42,8,40,INT
Houston,American Athletic,Memphis,American Athletic,400941824,40094182416,true,2,84,16,1,1,2,87,13,0,17,,44,4,3,FG
Memphis,American Athletic,Houston,American Athletic,400941824,40094182417,false,2,65,65,0,17,2,36,36,0,0,,17,3,29,DOWNS
Houston,American Athletic,Memphis,American Athletic,400941824,40094182419,false,3,25,75,15,0,3,28,72,14,12,,48,3,3,PUNT
Memphis,American Athletic,Houston,American Athletic,400941824,40094182420,true,3,64,64,14,12,3,0,0,11,42,2,30,8,64,TD
Houston,American Athletic,Memphis,American Athletic,400941824,40094182421,true,3,20,80,11,42,3,97,3,6,11,5,31,13,80,TD
Memphis,American Athletic,Houston,American Athletic,400941824,40094182422,true,3,0,0,6,11,3,0,0,5,57,,14,0,0,TD
Houston,American Athletic,Memphis,American Athletic,400941824,40094182423,true,3,25,75,5,57,3,100,0,1,31,4,26,10,75,TD
Memphis,American Athletic,Houston,American Athletic,400941824,40094182424,true,3,62,62,1,31,3,0,0,0,30,1,1,3,62,TD
Houston,American Athletic,Memphis,American Athletic,400941824,40094182425,false,3,25,75,0,30,4,74,26,12,45,2,45,6,39,FUMBLE
Memphis,American Athletic,Houston,American Athletic,400941824,40094182426,true,4,64,64,12,45,4,0,0,11,4,1,41,9,64,TD
Houston,American Athletic,Memphis,American Athletic,400941824,40094182427,true,4,19,81,11,4,4,100,0,6,44,4,20,13,81,TD
Memphis,American Athletic,Houston,American Athletic,400941824,40094182428,true,4,77,77,6,44,4,0,0,5,14,1,30,5,77,TD
Houston,American Athletic,Memphis,American Athletic,400941824,40094182429,false,4,32,68,5,14,4,41,59,3,17,1,57,3,9,PUNT
Memphis,American Athletic,Houston,American Athletic,400941824,40094182430,true,4,80,80,3,17,4,0,0,1,28,1,49,8,80,TD
Houston,American Athletic,Memphis,American Athletic,400941824,40094182431,false,4,32,68,1,28,4,35,65,0,59,,29,2,3,FUMBLE
Memphis,American Athletic,Houston,American Athletic,400941824,40094182432,false,4,53,53,0,59,4,60,60,0,42,,17,3,-7,PUNT
Houston,American Athletic,Memphis,American Athletic,400941824,40094182433,false,4,29,71,0,42,4,46,54,0,24,,18,3,17,INT
Memphis,American Athletic,Houston,American Athletic,400941824,40094182434,false,4,59,59,0,24,4,61,61,0,0,,24,1,-2,END OF GAME
Navy,American Athletic,UCF,American Athletic,400941825,40094182510,false,2,25,75,2,46,2,61,39,0,31,2,15,9,36,INT
UCF,American Athletic,Navy,American Athletic,400941825,40094182511,false,2,89,89,0,31,2,28,28,0,0,,31,5,61,MISSED FG
Navy,American Athletic,UCF,American Athletic,400941825,40094182513,true,3,65,35,15,0,3,100,0,12,23,2,37,5,85,TD
UCF,American Athletic,Navy,American Athletic,400941825,40094182514,true,3,35,35,12,23,3,0,0,12,8,,15,1,79,TD
Navy,American Athletic,UCF,American Athletic,400941825,40094182515,false,3,25,75,12,8,3,63,37,6,55,5,13,10,38,DOWNS
UCF,American Athletic,Navy,American Athletic,400941825,40094182516,true,3,63,63,6,55,3,18,18,2,41,4,14,12,45,FG
Navy,American Athletic,UCF,American Athletic,400941825,40094182517,true,3,25,75,2,41,4,100,0,12,50,4,51,10,75,TD
UCF,American Athletic,Navy,American Athletic,400941825,40094182518,false,4,35,35,12,50,4,44,44,10,8,2,42,6,31,INT
Navy,American Athletic,UCF,American Athletic,400941825,40094182519,false,4,45,55,10,8,4,56,44,7,7,3,1,6,11,FUMBLE
UCF,American Athletic,Navy,American Athletic,400941825,40094182520,true,4,54,54,7,7,4,0,0,3,30,3,37,7,54,TD
Navy,American Athletic,UCF,American Athletic,400941825,40094182521,false,4,65,35,3,30,4,44,56,2,34,,56,4,9,DOWNS
UCF,American Athletic,Navy,American Athletic,400941825,40094182522,false,4,44,44,2,34,4,39,39,1,29,1,5,3,5,PUNT
Navy,American Athletic,UCF,American Athletic,400941825,40094182523,false,4,12,88,1,29,4,29,71,0,52,,37,5,17,INT
UCF,American Athletic,Navy,American Athletic,400941825,40094182524,false,4,61,61,0,52,4,71,71,0,0,,52,2,-10,END OF GAME
SMU,American Athletic,Cincinnati,American Athletic,400941826,40094182610,false,2,71,71,2,0,2,63,63,0,52,1,8,6,8,PUNT
Cincinnati,American Athletic,SMU,American Athletic,400941826,40094182611,false,2,31,69,0,52,2,70,30,0,4,,48,7,39,MISSED FG
SMU,American Athletic,Cincinnati,American Athletic,400941826,40094182612,false,2,70,70,0,4,2,72,72,0,0,,4,1,-2,END OF HALF
SMU,American Athletic,Cincinnati,American Athletic,400941826,40094182613,false,3,91,91,7,50,3,33,33,7,45,,5,15,58,MISSED FG
Cincinnati,American Athletic,SMU,American Athletic,400941826,40094182614,false,3,33,67,7,45,3,78,22,4,29,3,16,8,45,FUMBLE
SMU,American Athletic,Cincinnati,American Athletic,400941826,40094182615,false,3,74,74,4,29,4,56,56,14,43,4,46,9,22,PUNT
Cincinnati,American Athletic,SMU,American Athletic,400941826,40094182616,false,4,15,85,14,43,4,41,59,10,26,4,17,8,26,PUNT
SMU,American Athletic,Cincinnati,American Athletic,400941826,40094182617,true,4,78,78,10,26,4,0,0,6,26,4,,8,78,TD
Cincinnati,American Athletic,SMU,American Athletic,400941826,40094182618,true,4,25,75,6,26,4,100,0,2,22,4,4,10,75,TD
SMU,American Athletic,Cincinnati,American Athletic,400941826,40094182619,false,4,75,75,2,22,4,66,66,0,53,1,29,3,9,PUNT
SMU,American Athletic,Cincinnati,American Athletic,400941826,40094182620,true,4,22,22,0,53,4,25,25,0,0,,53,10,0,END OF GAME
Cincinnati,American Athletic,SMU,American Athletic,400941826,40094182621,false,5,75,25,0,0,5,81,19,0,0,,,3,6,INT
Connecticut,American Athletic,Tulsa,American Athletic,400941827,40094182710,false,2,17,83,7,21,2,53,47,3,58,3,23,9,36,PUNT
Tulsa,American Athletic,Connecticut,American Athletic,400941827,40094182711,false,2,86,86,3,58,2,27,27,0,45,3,13,10,59,MISSED FG
Connecticut,American Athletic,Tulsa,American Athletic,400941827,40094182712,false,2,27,73,0,45,2,31,69,0,0,,45,1,4,END OF HALF
Connecticut,American Athletic,Tulsa,American Athletic,400941827,40094182713,true,3,65,35,15,0,3,100,0,10,13,4,47,12,79,TD
Tulsa,American Athletic,Connecticut,American Athletic,400941827,40094182714,false,3,75,75,10,13,3,67,67,8,11,2,2,4,8,PUNT
Connecticut,American Athletic,Tulsa,American Athletic,400941827,40094182715,true,3,20,80,8,11,3,100,0,8,0,,11,1,80,TD
Tulsa,American Athletic,Connecticut,American Athletic,400941827,40094182716,false,3,75,75,8,0,3,78,78,6,0,2,,3,-3,PUNT
Connecticut,American Athletic,Tulsa,American Athletic,400941827,40094182717,false,3,15,85,6,0,3,50,50,1,18,4,42,8,35,PUNT
Tulsa,American Athletic,Connecticut,American Athletic,400941827,40094182718,false,3,83,83,1,18,4,36,36,13,38,2,40,8,47,DOWNS
Connecticut,American Athletic,Tulsa,American Athletic,400941827,40094182719,true,4,36,64,13,38,4,89,11,8,33,5,5,10,53,FG
Tulsa,American Athletic,Connecticut,American Athletic,400941827,40094182720,true,4,75,75,8,33,4,0,0,7,9,1,24,5,75,TD
Connecticut,American Athletic,Tulsa,American Athletic,400941827,40094182721,false,4,65,35,7,9,4,26,74,5,36,1,33,3,6,PUNT
Tulsa,American Athletic,Connecticut,American Athletic,400941827,40094182722,true,4,77,77,5,36,4,0,0,2,16,3,20,10,77,TD
Connecticut,American Athletic,Tulsa,American Athletic,400941827,40094182723,false,4,54,46,2,16,4,61,39,0,51,1,25,3,7,PUNT
Tulsa,American Athletic,Connecticut,American Athletic,400941827,40094182724,false,4,88,88,0,51,4,9,9,0,0,,51,7,79,END OF GAME
East Carolina,American Athletic,BYU,FBS Independents,400941828,40094182810,true,3,25,75,15,0,3,75,25,13,1,1,59,6,50,FG
BYU,FBS Independents,East Carolina,American Athletic,400941828,40094182811,false,3,35,35,13,1,3,79,79,10,33,2,28,3,-2,PUNT
East Carolina,American Athletic,BYU,FBS Independents,400941828,40094182812,true,3,35,65,10,33,3,85,15,6,17,4,16,10,50,FG
BYU,FBS Independents,East Carolina,American Athletic,400941828,40094182813,false,3,35,35,6,17,3,24,24,3,5,3,12,7,49,MISSED FG
East Carolina,American Athletic,BYU,FBS Independents,400941828,40094182814,true,3,24,76,3,5,3,84,16,1,7,1,58,7,60,FG
BYU,FBS Independents,East Carolina,American Athletic,400941828,40094182815,false,3,75,75,1,7,4,70,70,14,52,1,15,3,5,PUNT
East Carolina,American Athletic,BYU,FBS Independents,400941828,40094182816,true,4,33,67,14,52,4,100,0,13,47,1,5,3,67,TD
BYU,FBS Independents,East Carolina,American Athletic,400941828,40094182817,false,4,35,35,13,47,4,4,4,9,9,4,38,12,80,DOWNS
East Carolina,American Athletic,BYU,FBS Independents,400941828,40094182818,false,4,4,96,9,9,4,11,89,7,29,1,40,3,7,PUNT
BYU,FBS Independents,East Carolina,American Athletic,400941828,40094182819,false,4,74,74,7,29,4,74,74,7,16,,13,1,0,INT
East Carolina,American Athletic,BYU,FBS Independents,400941828,40094182820,true,4,88,12,7,16,4,100,0,6,25,,51,2,12,TD
BYU,FBS Independents,East Carolina,American Athletic,400941828,40094182821,true,4,35,35,6,25,4,0,0,3,48,2,37,8,73,TD
East Carolina,American Athletic,BYU,FBS Independents,400941828,40094182822,false,4,53,47,3,48,4,51,49,2,42,1,6,3,-2,PUNT
BYU,FBS Independents,East Carolina,American Athletic,400941828,40094182823,false,4,86,86,2,42,4,48,48,1,7,1,35,7,38,DOWNS
East Carolina,American Athletic,BYU,FBS Independents,400941828,40094182824,false,4,48,52,1,7,4,46,54,0,0,1,7,2,-2,END OF GAME
South Florida,American Athletic,Tulane,American Athletic,400941829,40094182910,false,2,75,75,4,29,2,60,60,3,16,1,13,4,15,PUNT
Tulane,American Athletic,South Florida,American Athletic,400941829,40094182911,false,2,20,80,3,16,2,18,82,1,17,1,59,5,-2,PUNT
South Florida,American Athletic,Tulane,American Athletic,400941829,40094182912,true,2,61,61,1,17,2,0,0,0,42,,35,4,61,TD
Tulane,American Athletic,South Florida,American Athletic,400941829,40094182913,false,2,25,75,0,42,2,15,85,0,0,,42,0,-10,Uncategorized
South Florida,American Athletic,Tulane,American Athletic,400941829,40094182914,true,3,73,73,14,53,3,0,0,13,58,,55,3,73,TD
Tulane,American Athletic,South Florida,American Athletic,400941829,40094182915,false,3,1,99,13,58,3,21,79,10,22,3,36,7,20,PUNT
South Florida,American Athletic,Tulane,American Athletic,400941829,40094182916,true,3,57,57,10,22,3,0,0,7,35,2,47,10,57,TD
Tulane,American Athletic,South Florida,American Athletic,400941829,40094182917,false,3,35,65,7,35,3,35,65,6,26,1,9,3,0,PUNT
South Florida,American Athletic,Tulane,American Athletic,400941829,40094182918,false,3,80,80,6,26,3,43,43,3,0,3,26,9,37,INT
Tulane,American Athletic,South Florida,American Athletic,400941829,40094182919,true,3,37,63,3,0,3,100,0,2,5,,55,3,63,TD
South Florida,American Athletic,Tulane,American Athletic,400941829,40094182920,false,3,48,48,2,5,4,30,30,14,23,2,42,9,18,MISSED FG
Tulane,American Athletic,South Florida,American Athletic,400941829,40094182921,false,4,30,70,14,23,4,50,50,11,16,3,7,7,20,PUNT
South Florida,American Athletic,Tulane,American Athletic,400941829,40094182922,false,4,78,78,11,16,4,83,83,9,31,1,45,3,-5,PUNT
Tulane,American Athletic,South Florida,American Athletic,400941829,40094182923,true,4,46,54,9,31,4,100,0,7,39,1,52,4,54,TD
South Florida,American Athletic,Tulane,American Athletic,400941829,40094182924,false,4,45,45,7,39,4,19,19,4,8,3,31,9,26,MISSED FG
Tulane,American Athletic,South Florida,American Athletic,400941829,40094182925,true,4,29,71,4,8,4,100,0,2,45,1,23,5,71,TD
South Florida,American Athletic,Tulane,American Athletic,400941829,40094182926,false,4,46,46,2,45,4,12,12,0,0,2,45,6,34,END OF GAME
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183010,false,2,71,71,13,59,2,64,64,12,53,1,6,3,7,PUNT
Memphis,American Athletic,Tulane,American Athletic,400941830,40094183011,true,2,18,82,12,53,2,100,0,12,40,,13,1,82,TD
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183012,false,2,80,80,12,40,2,83,83,11,33,1,7,3,-3,PUNT
Memphis,American Athletic,Tulane,American Athletic,400941830,40094183013,true,2,63,37,11,33,2,100,0,11,20,,13,2,37,TD
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183014,true,2,62,62,11,20,2,0,0,3,44,7,36,12,62,TD
Memphis,American Athletic,Tulane,American Athletic,400941830,40094183015,false,2,34,66,3,44,2,59,41,1,46,1,58,5,25,INT
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183016,true,2,77,77,1,46,2,65,65,0,0,1,46,9,77,END OF HALF
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183017,false,3,74,74,15,0,3,54,54,11,35,3,25,6,20,PUNT
Memphis,American Athletic,Tulane,American Athletic,400941830,40094183018,false,3,20,80,11,35,3,24,76,10,51,,44,3,4,PUNT
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183019,true,3,62,62,10,51,3,0,0,4,8,6,43,12,62,TD
Memphis,American Athletic,Tulane,American Athletic,400941830,40094183020,false,3,43,57,4,8,3,46,54,2,47,1,21,3,3,PUNT
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183021,false,3,80,80,2,47,3,77,77,1,44,1,3,3,3,PUNT
Memphis,American Athletic,Tulane,American Athletic,400941830,40094183022,false,3,33,67,1,44,4,46,54,13,3,3,41,8,13,PUNT
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183023,true,4,88,88,13,3,4,97,97,12,32,,31,3,-12,FUMBLE TD
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183024,true,4,69,69,12,32,4,0,0,11,16,1,16,5,69,TD
Memphis,American Athletic,Tulane,American Athletic,400941830,40094183025,true,4,51,49,11,16,4,100,0,7,32,3,44,7,49,TD
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183026,false,4,87,87,7,32,4,65,65,4,54,2,38,10,9,DOWNS
Memphis,American Athletic,Tulane,American Athletic,400941830,40094183027,true,4,78,22,4,54,4,100,0,1,59,2,55,5,22,TD
Tulane,American Athletic,Memphis,American Athletic,400941830,40094183028,false,4,64,64,1,59,4,49,49,0,0,1,59,4,15,END OF GAME
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183110,false,2,20,80,8,49,2,44,56,7,28,1,21,4,24,PUNT
Tulsa,American Athletic,SMU,American Athletic,400941831,40094183111,true,2,90,90,7,28,2,0,0,3,53,3,35,8,90,TD
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183112,true,2,65,35,3,53,2,100,0,2,47,1,6,3,92,TD
Tulsa,American Athletic,SMU,American Athletic,400941831,40094183113,false,2,75,75,2,47,2,57,57,0,16,2,31,7,18,PUNT
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183114,false,2,26,74,0,16,2,52,48,0,0,,16,4,26,END OF HALF
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183115,false,3,25,75,15,0,3,75,25,13,22,1,38,5,47,DOWNS
Tulsa,American Athletic,SMU,American Athletic,400941831,40094183116,true,3,72,72,13,22,3,32,32,11,1,2,21,5,40,FG
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183117,false,3,65,35,11,1,3,41,59,9,28,1,33,5,28,PUNT
Tulsa,American Athletic,SMU,American Athletic,400941831,40094183118,false,3,87,87,9,28,3,78,78,6,52,2,36,6,9,PUNT
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183119,true,3,39,61,6,52,3,100,0,3,36,3,16,7,61,TD
Tulsa,American Athletic,SMU,American Athletic,400941831,40094183120,true,3,65,65,3,36,3,34,34,1,8,2,28,8,31,FG
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183121,true,3,25,75,1,8,4,100,0,13,26,2,42,5,75,TD
Tulsa,American Athletic,SMU,American Athletic,400941831,40094183122,false,4,75,75,13,26,4,71,71,11,30,1,56,3,4,PUNT
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183123,true,4,31,69,11,30,4,88,12,9,31,1,59,7,57,FG
Tulsa,American Athletic,SMU,American Athletic,400941831,40094183124,false,4,35,35,9,31,4,24,24,5,52,3,39,8,34,INT
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183125,false,4,20,80,5,52,4,29,71,4,13,1,39,3,9,PUNT
Tulsa,American Athletic,SMU,American Athletic,400941831,40094183126,false,4,67,67,4,13,4,65,65,2,39,1,34,4,3,DOWNS
SMU,American Athletic,Tulsa,American Athletic,400941831,40094183127,false,4,64,36,2,39,4,88,12,0,0,2,39,6,24,END OF GAME
South Florida,American Athletic,Cincinnati,American Athletic,400941832,40094183210,true,2,40,60,4,13,2,100,0,2,24,1,49,5,60,TD
Cincinnati,American Athletic,South Florida,American Athletic,400941832,40094183211,false,2,75,75,2,24,2,71,71,1,56,,28,3,4,PUNT
South Florida,American Athletic,Cincinnati,American Athletic,400941832,40094183212,false,2,32,68,1,56,2,21,79,1,33,,23,3,-11,PUNT
Cincinnati,American Athletic,South Florida,American Athletic,400941832,40094183213,true,2,55,55,1,33,2,55,55,0,0,1,33,4,14,INT TD
South Florida,American Athletic,Cincinnati,American Athletic,400941832,40094183214,false,3,100,0,15,0,3,100,0,15,0,,,0,0,TD
South Florida,American Athletic,Cincinnati,American Athletic,400941832,40094183215,false,3,12,88,15,0,3,37,63,13,20,1,40,6,25,PUNT
Cincinnati,American Athletic,South Florida,American Athletic,400941832,40094183216,false,3,80,80,13,20,3,74,74,11,48,1,32,3,6,PUNT
South Florida,American Athletic,Cincinnati,American Athletic,400941832,40094183217,true,3,41,59,11,48,3,100,0,5,43,6,5,15,59,TD
Cincinnati,American Athletic,South Florida,American Athletic,400941832,40094183218,false,3,75,75,5,43,3,67,67,4,38,1,5,3,8,PUNT
South Florida,American Athletic,Cincinnati,American Athletic,400941832,40094183219,false,3,20,80,4,38,3,40,60,2,41,1,57,5,20,PUNT
Cincinnati,American Athletic,South Florida,American Athletic,400941832,40094183220,false,3,89,89,2,41,3,68,68,1,22,1,19,4,21,FUMBLE
South Florida,American Athletic,Cincinnati,American Athletic,400941832,40094183221,true,3,68,32,1,22,4,92,8,14,56,1,26,5,24,FG
Cincinnati,American Athletic,South Florida,American Athletic,400941832,40094183222,false,4,75,75,14,56,4,30,30,9,51,5,5,11,45,DOWNS
South Florida,American Athletic,Cincinnati,American Athletic,400941832,40094183223,false,4,30,70,9,51,4,37,63,8,29,1,22,3,7,PUNT
Cincinnati,American Athletic,South Florida,American Athletic,400941832,40094183224,false,4,89,89,8,29,4,59,59,5,34,2,55,7,30,PUNT
South Florida,American Athletic,Cincinnati,American Athletic,400941832,40094183225,false,4,25,75,5,34,4,43,57,2,55,2,39,6,18,PUNT
Cincinnati,American Athletic,South Florida,American Athletic,400941832,40094183226,false,4,76,76,2,55,4,41,41,0,0,2,55,7,35,END OF GAME
East Carolina,American Athletic,Houston,American Athletic,400941833,40094183310,true,2,76,76,7,19,2,0,0,5,24,1,55,6,76,TD
Houston,American Athletic,East Carolina,American Athletic,400941833,40094183311,false,2,25,75,5,24,2,27,73,4,20,1,4,3,2,PUNT
East Carolina,American Athletic,Houston,American Athletic,400941833,40094183312,false,2,72,72,4,20,2,19,19,0,0,4,20,14,53,MISSED FG
East Carolina,American Athletic,Houston,American Athletic,400941833,40094183314,true,3,75,75,15,0,3,0,0,9,3,5,57,14,75,TD
Houston,American Athletic,East Carolina,American Athletic,400941833,40094183315,true,3,25,75,9,3,3,100,0,8,52,,11,1,75,TD
East Carolina,American Athletic,Houston,American Athletic,400941833,40094183316,false,3,50,50,8,52,3,29,29,6,51,2,1,4,21,FUMBLE
Houston,American Athletic,East Carolina,American Athletic,400941833,40094183317,true,3,35,65,6,51,3,100,0,6,9,,42,2,65,TD
East Carolina,American Athletic,Houston,American Athletic,400941833,40094183318,false,3,67,67,6,9,3,51,51,4,15,1,54,5,16,PUNT
Houston,American Athletic,East Carolina,American Athletic,400941833,40094183319,true,3,20,80,4,15,3,73,27,1,22,2,53,9,53,FG
East Carolina,American Athletic,Houston,American Athletic,400941833,40094183320,true,3,70,70,1,22,4,28,28,12,26,3,56,9,42,INT TD
East Carolina,American Athletic,Houston,American Athletic,400941833,40094183322,true,4,60,60,12,26,4,35,35,7,30,4,56,11,25,FG
Houston,American Athletic,East Carolina,American Athletic,400941833,40094183323,false,4,25,75,7,30,4,31,69,6,5,1,25,3,6,PUNT
East Carolina,American Athletic,Houston,American Athletic,400941833,40094183324,true,4,76,76,6,5,4,0,0,2,48,3,17,11,76,TD
Houston,American Athletic,East Carolina,American Athletic,400941833,40094183325,false,4,25,75,2,48,4,41,59,0,0,2,48,4,16,END OF GAME
Temple,American Athletic,Navy,American Athletic,400941834,40094183410,true,3,65,35,6,5,3,100,0,0,57,5,8,11,81,TD
Navy,American Athletic,Temple,American Athletic,400941834,40094183411,false,3,81,81,0,57,4,52,52,13,27,2,30,8,28,DOWNS
Temple,American Athletic,Navy,American Athletic,400941834,40094183412,true,4,62,38,13,27,4,84,16,10,27,3,,7,22,FG
Navy,American Athletic,Temple,American Athletic,400941834,40094183413,false,4,35,35,10,27,4,48,48,8,21,2,6,5,27,INT
Temple,American Athletic,Navy,American Athletic,400941834,40094183414,false,4,33,67,8,21,4,27,73,7,28,,53,3,-6,INT
Navy,American Athletic,Temple,American Athletic,400941834,40094183415,true,4,37,37,7,28,4,0,0,5,51,1,37,4,37,TD
Temple,American Athletic,Navy,American Athletic,400941834,40094183416,false,4,58,42,5,51,4,59,41,4,50,1,1,3,1,PUNT
Navy,American Athletic,Temple,American Athletic,400941834,40094183417,true,4,80,80,4,50,4,0,0,2,12,2,38,10,80,TD
Temple,American Athletic,Navy,American Athletic,400941834,40094183418,false,4,59,41,2,12,4,49,51,0,0,2,12,3,5,END OF GAME
Memphis,American Athletic,Tulsa,American Athletic,400941835,40094183510,true,2,59,59,9,48,2,0,0,6,42,3,6,7,59,TD
Tulsa,American Athletic,Memphis,American Athletic,400941835,40094183511,false,2,25,75,6,42,2,52,48,4,28,2,14,4,27,PUNT
Memphis,American Athletic,Tulsa,American Athletic,400941835,40094183512,false,2,85,85,4,28,2,70,70,1,37,2,51,5,15,PUNT
Tulsa,American Athletic,Memphis,American Athletic,400941835,40094183513,false,2,26,74,1,37,2,41,59,0,0,1,37,5,15,END OF HALF
Memphis,American Athletic,Tulsa,American Athletic,400941835,40094183514,true,3,90,90,15,0,3,0,0,8,31,6,29,17,90,TD
Tulsa,American Athletic,Memphis,American Athletic,400941835,40094183515,false,3,27,73,8,31,3,26,74,6,39,1,52,4,-1,PUNT
Memphis,American Athletic,Tulsa,American Athletic,400941835,40094183516,false,3,62,62,6,39,3,60,60,5,22,1,17,3,2,PUNT
Tulsa,American Athletic,Memphis,American Athletic,400941835,40094183517,false,3,21,79,5,22,3,26,74,4,47,,35,3,5,PUNT
Memphis,American Athletic,Tulsa,American Athletic,400941835,40094183518,true,3,74,74,4,47,3,17,17,3,5,1,42,6,57,FG
Tulsa,American Athletic,Memphis,American Athletic,400941835,40094183519,false,3,25,75,3,5,3,29,71,1,55,1,10,3,4,PUNT
Memphis,American Athletic,Tulsa,American Athletic,400941835,40094183520,true,3,67,67,1,55,4,0,0,10,43,6,12,12,70,TD
Tulsa,American Athletic,Memphis,American Athletic,400941835,40094183521,false,4,18,82,10,43,4,34,66,8,25,2,18,7,16,PUNT
Memphis,American Athletic,Tulsa,American Athletic,400941835,40094183522,true,4,72,72,8,25,4,13,13,5,38,2,47,6,59,FG
Tulsa,American Athletic,Memphis,American Athletic,400941835,40094183523,false,4,23,77,5,38,4,22,78,4,41,,57,3,-1,PUNT
Memphis,American Athletic,Tulsa,American Athletic,400941835,40094183524,false,4,83,83,4,41,4,80,80,2,51,1,50,3,3,PUNT
Tulsa,American Athletic,Memphis,American Athletic,400941835,40094183525,false,4,48,52,2,51,4,74,26,1,19,1,32,6,26,INT
Memphis,American Athletic,Tulsa,American Athletic,400941835,40094183526,false,4,84,84,1,19,4,87,87,0,0,1,19,2,-3,END OF GAME
SMU,American Athletic,UCF,American Athletic,400941836,40094183610,false,1,43,57,0,7,2,90,10,12,23,2,44,8,56,FUMBLE
UCF,American Athletic,SMU,American Athletic,400941836,40094183611,true,2,80,80,12,23,2,0,0,11,58,,25,3,80,TD
SMU,American Athletic,UCF,American Athletic,400941836,40094183612,false,2,25,75,11,58,2,49,51,8,57,3,1,6,24,PUNT
UCF,American Athletic,SMU,American Athletic,400941836,40094183613,true,2,93,93,8,57,2,73,73,7,19,1,38,5,20,INT TD
UCF,American Athletic,SMU,American Athletic,400941836,40094183614,false,2,75,75,7,19,2,78,78,5,47,1,32,3,-3,PUNT
SMU,American Athletic,UCF,American Athletic,400941836,40094183615,false,2,37,63,5,47,2,44,56,3,46,2,1,3,7,PUNT
UCF,American Athletic,SMU,American Athletic,400941836,40094183616,true,2,85,85,3,46,2,0,0,2,35,1,11,5,85,TD
SMU,American Athletic,UCF,American Athletic,400941836,40094183617,false,2,25,75,2,35,2,70,30,0,12,2,23,10,45,MISSED FG
UCF,American Athletic,SMU,American Athletic,400941836,40094183618,false,2,70,70,0,12,2,6,6,0,0,,12,3,33,DOWNS
SMU,American Athletic,UCF,American Athletic,400941836,40094183620,true,3,65,35,15,0,3,72,28,9,8,5,52,16,51,FG
UCF,American Athletic,SMU,American Athletic,400941836,40094183621,true,3,75,75,9,8,3,0,0,8,43,,25,2,75,TD
SMU,American Athletic,UCF,American Athletic,400941836,40094183622,false,3,65,35,8,43,3,42,58,7,21,1,22,3,2,PUNT
UCF,American Athletic,SMU,American Athletic,400941836,40094183623,false,3,76,76,7,21,3,19,19,5,17,2,4,7,69,FUMBLE
SMU,American Athletic,UCF,American Athletic,400941836,40094183624,true,3,7,93,5,17,3,100,0,1,17,4,,11,93,TD
UCF,American Athletic,SMU,American Athletic,400941836,40094183625,true,3,75,75,1,17,4,2,2,14,18,1,59,6,73,FG
SMU,American Athletic,UCF,American Athletic,400941836,40094183626,false,4,25,75,14,18,4,59,41,9,33,4,45,10,34,PUNT
UCF,American Athletic,SMU,American Athletic,400941836,40094183627,false,4,95,95,9,33,4,82,82,7,37,1,56,6,13,PUNT
SMU,American Athletic,UCF,American Athletic,400941836,40094183628,false,4,30,70,7,37,4,62,38,5,10,2,27,6,32,DOWNS
