offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735315,true,2,16,16,2,58,2,0,0,2,16,,42,2,16,TD
Miami (OH),Mid-American,Akron,Mid-American,400787353,40078735316,false,2,34,66,2,16,2,67,33,1,19,,57,5,33,FUMBLE
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735317,false,2,67,67,1,19,2,25,25,0,0,1,19,8,33,MISSED FG
Miami (OH),Mid-American,Akron,Mid-American,400787353,40078735319,false,3,7,93,15,0,3,7,93,14,38,,22,1,0,INT
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735320,true,3,11,11,14,38,3,0,0,14,5,,33,2,11,TD
Miami (OH),Mid-American,Akron,Mid-American,400787353,40078735321,true,3,22,78,14,5,3,100,0,13,47,,18,1,78,TD
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735322,false,3,90,90,13,47,3,49,49,11,15,2,32,6,41,PUNT
Miami (OH),Mid-American,Akron,Mid-American,400787353,40078735323,false,3,10,90,11,15,3,10,90,10,26,,49,2,0,INT
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735324,false,3,30,30,10,26,3,21,21,8,58,1,28,4,9,DOWNS
Miami (OH),Mid-American,Akron,Mid-American,400787353,40078735325,false,3,21,79,8,58,3,38,62,5,47,3,11,6,17,PUNT
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735326,false,3,80,80,5,47,3,68,68,4,2,1,45,4,12,INT
Miami (OH),Mid-American,Akron,Mid-American,400787353,40078735327,false,3,34,66,4,2,4,96,4,13,12,5,50,12,62,DOWNS
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735328,false,4,96,96,13,12,4,90,90,11,4,2,8,3,6,PUNT
Miami (OH),Mid-American,Akron,Mid-American,400787353,40078735329,true,4,99,1,11,4,4,100,0,9,19,1,45,3,1,TD
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735330,true,4,79,79,9,19,4,81,81,8,37,,42,2,-2,INT TD
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735332,false,4,79,79,8,37,4,73,73,6,56,1,41,3,6,PUNT
Miami (OH),Mid-American,Akron,Mid-American,400787353,40078735333,false,4,22,78,6,56,4,30,70,5,58,,58,3,8,PUNT
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735334,true,4,63,63,5,58,4,33,33,2,45,3,13,9,30,FG
Miami (OH),Mid-American,Akron,Mid-American,400787353,40078735335,false,4,36,64,2,45,4,76,24,0,56,1,49,8,40,DOWNS
Akron,Mid-American,Miami (OH),Mid-American,400787353,40078735336,false,4,76,76,0,56,4,80,80,0,0,,56,2,-4,END OF GAME
Eastern Michigan,Mid-American,UMass,Mid-American,400787354,40078735410,true,2,20,80,11,2,2,100,0,6,39,4,23,9,80,TD
UMass,Mid-American,Eastern Michigan,Mid-American,400787354,40078735411,false,2,74,74,6,39,2,55,55,4,9,2,30,6,19,PUNT
Eastern Michigan,Mid-American,UMass,Mid-American,400787354,40078735412,false,2,8,92,4,9,2,78,22,0,26,3,43,13,70,FUMBLE
UMass,Mid-American,Eastern Michigan,Mid-American,400787354,40078735413,false,2,78,78,0,26,2,60,60,0,0,,26,4,18,END OF HALF
Eastern Michigan,Mid-American,UMass,Mid-American,400787354,40078735414,false,3,25,75,15,0,3,29,71,13,33,1,27,3,4,PUNT
UMass,Mid-American,Eastern Michigan,Mid-American,400787354,40078735415,true,3,76,76,13,33,3,0,0,7,34,5,59,14,76,TD
Eastern Michigan,Mid-American,UMass,Mid-American,400787354,40078735416,false,3,38,62,7,34,3,74,26,4,23,3,11,8,36,MISSED FG
UMass,Mid-American,Eastern Michigan,Mid-American,400787354,40078735417,true,3,74,74,4,23,4,0,0,12,56,6,20,13,74,TD
Eastern Michigan,Mid-American,UMass,Mid-American,400787354,40078735418,false,4,35,65,12,56,4,68,32,10,15,2,41,8,33,MISSED FG
UMass,Mid-American,Eastern Michigan,Mid-American,400787354,40078735419,false,4,68,68,10,15,4,56,56,6,40,3,35,5,12,PUNT
Eastern Michigan,Mid-American,UMass,Mid-American,400787354,40078735420,true,4,7,93,6,40,4,100,0,2,57,3,43,15,93,TD
UMass,Mid-American,Eastern Michigan,Mid-American,400787354,40078735421,false,4,45,45,2,57,4,12,12,0,0,2,57,6,33,END OF GAME
Ball State,Mid-American,Ohio,Mid-American,400787355,40078735510,false,2,91,91,10,31,2,31,31,8,45,1,46,6,60,DOWNS
Ohio,Mid-American,Ball State,Mid-American,400787355,40078735511,true,2,31,69,8,45,2,100,0,4,8,4,37,9,69,TD
Ball State,Mid-American,Ohio,Mid-American,400787355,40078735512,true,2,62,62,4,8,2,0,0,1,49,2,19,7,62,TD
Ohio,Mid-American,Ball State,Mid-American,400787355,40078735513,false,2,15,85,1,49,2,35,65,0,31,1,18,6,20,PUNT
Ball State,Mid-American,Ohio,Mid-American,400787355,40078735514,false,2,61,61,0,31,2,57,57,0,2,,29,3,4,PUNT
Ohio,Mid-American,Ball State,Mid-American,400787355,40078735515,false,2,2,98,0,2,2,4,96,0,0,,2,1,2,END OF HALF
Ball State,Mid-American,Ohio,Mid-American,400787355,40078735516,false,3,84,84,15,0,3,79,79,13,48,1,12,3,5,PUNT
Ohio,Mid-American,Ball State,Mid-American,400787355,40078735517,true,3,38,62,13,48,3,75,25,10,50,2,58,8,37,FG
Ball State,Mid-American,Ohio,Mid-American,400787355,40078735518,true,3,52,52,10,50,3,0,0,7,44,3,6,7,52,TD
Ohio,Mid-American,Ball State,Mid-American,400787355,40078735519,true,3,29,71,7,44,3,100,0,4,48,2,56,7,71,TD
Ball State,Mid-American,Ohio,Mid-American,400787355,40078735520,true,3,75,75,4,48,3,0,0,3,12,1,36,5,75,TD
Ohio,Mid-American,Ball State,Mid-American,400787355,40078735521,true,3,35,65,3,12,3,76,24,1,40,1,32,5,41,FG
Ball State,Mid-American,Ohio,Mid-American,400787355,40078735522,false,3,77,77,1,40,4,30,30,12,9,4,31,13,47,DOWNS
Ohio,Mid-American,Ball State,Mid-American,400787355,40078735523,true,4,30,70,12,9,4,100,0,8,49,3,20,6,70,TD
Ball State,Mid-American,Ohio,Mid-American,400787355,40078735524,true,4,58,58,8,49,4,0,0,6,38,2,11,6,58,TD
Ohio,Mid-American,Ball State,Mid-American,400787355,40078735525,false,4,20,80,6,38,4,95,5,0,0,6,38,9,75,END OF GAME
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735610,true,2,65,65,12,20,2,18,18,8,33,3,47,10,47,FG
Bowling Green,Mid-American,Toledo,Mid-American,400787356,40078735611,false,2,24,76,8,33,2,24,76,6,27,2,6,4,0,PUNT
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735612,true,2,39,39,6,27,2,0,0,5,56,,31,3,39,TD
Bowling Green,Mid-American,Toledo,Mid-American,400787356,40078735613,true,2,24,76,5,56,2,100,0,1,34,4,22,11,76,TD
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735614,false,2,75,75,1,34,2,66,66,0,0,1,34,2,9,END OF HALF
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735615,false,3,75,75,15,0,3,77,77,13,44,1,16,3,-2,INT
Bowling Green,Mid-American,Toledo,Mid-American,400787356,40078735616,true,3,68,32,13,44,3,100,0,12,25,1,19,4,32,TD
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735617,false,3,75,75,12,25,3,75,75,12,4,,21,3,0,PUNT
Bowling Green,Mid-American,Toledo,Mid-American,400787356,40078735618,false,3,38,62,12,4,3,38,62,11,55,,9,1,-8,FUMBLE
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735619,true,3,8,8,11,55,3,0,0,11,10,,45,2,8,TD
Bowling Green,Mid-American,Toledo,Mid-American,400787356,40078735620,true,3,43,57,11,10,3,100,0,8,3,3,7,10,57,TD
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735621,false,3,81,81,8,3,3,86,86,6,12,1,51,3,-5,PUNT
Bowling Green,Mid-American,Toledo,Mid-American,400787356,40078735622,false,3,52,48,6,12,3,41,59,4,15,1,57,3,-11,PUNT
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735623,false,3,78,78,4,15,4,48,48,14,35,4,40,9,31,DOWNS
Bowling Green,Mid-American,Toledo,Mid-American,400787356,40078735624,false,4,47,53,14,35,4,58,42,13,52,,43,3,25,FUMBLE
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735625,true,4,64,64,13,52,4,0,0,8,38,5,14,9,64,TD
Bowling Green,Mid-American,Toledo,Mid-American,400787356,40078735626,false,4,25,75,8,38,4,61,39,5,45,2,53,9,36,DOWNS
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735627,false,4,61,61,5,45,4,34,34,2,54,2,51,7,27,MISSED FG
Bowling Green,Mid-American,Toledo,Mid-American,400787356,40078735628,false,4,34,66,2,54,4,79,21,1,55,,59,6,45,INT
Toledo,Mid-American,Bowling Green,Mid-American,400787356,40078735629,false,4,74,74,1,55,4,89,89,0,0,1,55,3,-15,END OF GAME
Western Michigan,Mid-American,Northern Illinois,Mid-American,400787358,40078735810,false,2,79,79,0,3,2,81,81,0,0,,3,1,-2,END OF HALF
Western Michigan,Mid-American,Northern Illinois,Mid-American,400787358,40078735811,false,3,75,75,15,0,3,61,61,12,0,3,,6,14,INT
Northern Illinois,Mid-American,Western Michigan,Mid-American,400787358,40078735812,false,3,56,44,12,0,3,63,37,10,23,1,37,4,9,DOWNS
Western Michigan,Mid-American,Northern Illinois,Mid-American,400787358,40078735813,true,3,65,65,10,23,3,14,14,4,33,5,50,13,51,FG
Northern Illinois,Mid-American,Western Michigan,Mid-American,400787358,40078735814,false,3,30,70,4,33,3,61,39,2,8,2,25,9,31,PUNT
Western Michigan,Mid-American,Northern Illinois,Mid-American,400787358,40078735815,true,3,72,72,2,8,3,0,0,1,57,,11,1,72,TD
Northern Illinois,Mid-American,Western Michigan,Mid-American,400787358,40078735816,true,3,7,93,1,57,4,100,0,13,14,3,43,12,93,TD
Northern Illinois,Mid-American,Western Michigan,Mid-American,400787358,40078735817,false,4,70,30,13,14,4,72,28,11,43,1,31,4,2,MISSED FG
Western Michigan,Mid-American,Northern Illinois,Mid-American,400787358,40078735818,false,4,72,72,11,43,4,66,66,9,8,2,35,6,6,PUNT
Northern Illinois,Mid-American,Western Michigan,Mid-American,400787358,40078735819,true,4,3,97,9,8,4,100,0,8,15,,53,3,97,TD
Western Michigan,Mid-American,Northern Illinois,Mid-American,400787358,40078735820,false,4,65,65,8,15,4,4,4,2,41,5,34,11,61,DOWNS
Northern Illinois,Mid-American,Western Michigan,Mid-American,400787358,40078735821,false,4,4,96,2,41,4,10,90,2,13,,28,3,6,PUNT
Western Michigan,Mid-American,Northern Illinois,Mid-American,400787358,40078735822,false,4,44,44,2,13,4,44,44,1,12,1,1,4,0,DOWNS
Northern Illinois,Mid-American,Western Michigan,Mid-American,400787358,40078735823,false,4,44,56,1,12,4,42,58,0,0,1,12,2,-2,END OF GAME
Miami (OH),Mid-American,UMass,Mid-American,400787359,40078735910,false,2,71,71,12,50,2,88,88,10,42,2,8,3,-17,PUNT
UMass,Mid-American,Miami (OH),Mid-American,400787359,40078735911,true,2,58,42,10,42,2,72,28,7,36,3,6,6,14,FG
Miami (OH),Mid-American,UMass,Mid-American,400787359,40078735912,true,2,75,75,7,36,2,31,31,3,22,4,14,11,44,FG
UMass,Mid-American,Miami (OH),Mid-American,400787359,40078735913,false,2,35,65,3,22,2,55,45,0,47,2,35,7,20,DOWNS
Miami (OH),Mid-American,UMass,Mid-American,400787359,40078735914,false,2,55,55,0,47,2,50,50,0,9,,38,3,5,PUNT
UMass,Mid-American,Miami (OH),Mid-American,400787359,40078735915,false,2,4,96,0,9,2,3,97,0,0,,9,1,-1,END OF HALF
Miami (OH),Mid-American,UMass,Mid-American,400787359,40078735916,true,3,83,83,15,0,3,0,0,10,53,4,7,8,83,TD
UMass,Mid-American,Miami (OH),Mid-American,400787359,40078735917,false,3,65,35,10,53,3,21,79,9,13,1,40,3,4,PUNT
Miami (OH),Mid-American,UMass,Mid-American,400787359,40078735918,false,3,66,66,9,13,3,58,58,7,30,1,43,3,8,PUNT
UMass,Mid-American,Miami (OH),Mid-American,400787359,40078735919,false,3,14,86,7,30,3,40,60,4,52,2,38,6,26,PUNT
Miami (OH),Mid-American,UMass,Mid-American,400787359,40078735920,false,3,94,94,4,52,3,64,64,2,46,2,6,5,30,FUMBLE
UMass,Mid-American,Miami (OH),Mid-American,400787359,40078735921,true,3,64,36,2,46,3,100,0,1,38,1,8,3,36,TD
Miami (OH),Mid-American,UMass,Mid-American,400787359,40078735922,true,3,35,35,1,38,4,12,12,11,5,5,33,12,65,FG
UMass,Mid-American,Miami (OH),Mid-American,400787359,40078735923,false,4,65,35,11,5,4,17,83,10,15,,50,3,-3,PUNT
Miami (OH),Mid-American,UMass,Mid-American,400787359,40078735924,true,4,55,55,10,15,4,0,0,7,32,2,43,6,55,TD
UMass,Mid-American,Miami (OH),Mid-American,400787359,40078735925,false,4,65,35,7,32,4,83,17,3,57,3,35,10,66,INT
Miami (OH),Mid-American,UMass,Mid-American,400787359,40078735926,false,4,78,78,3,57,4,66,66,0,26,3,31,6,12,PUNT
UMass,Mid-American,Miami (OH),Mid-American,400787359,40078735927,false,4,19,81,0,26,4,5,95,0,0,,26,3,-14,END OF GAME
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736010,true,1,80,80,1,2,2,0,0,12,18,3,40,13,80,TD
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736011,false,2,30,70,12,18,2,41,59,10,59,1,19,4,11,PUNT
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736012,false,2,80,80,10,59,2,94,94,9,6,1,53,3,-14,PUNT
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736013,true,2,64,36,9,6,2,100,0,7,51,1,15,5,36,TD
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736014,false,2,75,75,7,51,2,61,61,6,36,1,15,5,14,PUNT
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736015,false,2,35,65,6,36,2,28,72,5,15,1,21,3,-7,PUNT
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736016,true,2,76,76,5,15,2,0,0,2,21,2,54,10,76,TD
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736017,true,2,26,74,2,21,2,100,0,0,41,1,40,5,74,TD
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736018,false,2,75,75,0,41,2,66,66,0,0,,41,1,9,END OF HALF
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736019,false,3,75,75,15,0,3,42,42,13,43,1,17,5,33,INT
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736020,false,3,33,67,13,43,3,52,48,10,13,3,30,6,19,PUNT
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736021,false,3,85,85,10,13,3,83,83,8,43,1,30,3,2,PUNT
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736022,true,3,42,58,8,43,3,100,0,5,42,3,1,6,58,TD
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736023,false,3,75,75,5,42,3,31,31,4,14,1,28,6,44,INT
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736024,false,3,20,80,4,14,4,45,55,14,47,4,27,7,25,PUNT
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736025,false,4,88,88,14,47,4,64,64,12,17,2,30,6,24,PUNT
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736026,true,4,15,85,12,17,4,100,0,8,37,3,40,7,85,TD
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736027,true,4,62,62,8,37,4,0,0,7,22,1,15,5,62,TD
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736028,false,4,61,39,7,22,4,69,31,5,45,1,37,4,8,DOWNS
Buffalo,Mid-American,Akron,Mid-American,400787360,40078736029,false,4,69,69,5,45,4,53,53,3,43,2,2,9,16,DOWNS
Akron,Mid-American,Buffalo,Mid-American,400787360,40078736030,false,4,53,47,3,43,4,73,27,0,0,3,43,5,20,END OF GAME
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736110,false,2,13,87,9,34,2,13,87,8,6,1,28,3,0,INT
Bowling Green,Mid-American,Ball State,Mid-American,400787361,40078736111,false,2,20,20,8,6,2,16,16,6,41,1,25,4,4,DOWNS
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736112,false,2,16,84,6,41,2,61,39,1,17,5,24,10,45,INT
Bowling Green,Mid-American,Ball State,Mid-American,400787361,40078736113,true,2,27,27,1,17,2,0,0,0,27,,50,5,27,TD
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736114,false,2,54,46,0,27,2,54,46,0,0,,27,3,0,PUNT
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736116,false,3,52,48,14,49,3,71,29,12,27,2,22,6,19,DOWNS
Bowling Green,Mid-American,Ball State,Mid-American,400787361,40078736117,true,3,71,71,12,27,3,0,0,11,2,1,25,4,71,TD
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736118,false,3,33,67,11,2,3,42,58,8,54,2,8,3,9,PUNT
Bowling Green,Mid-American,Ball State,Mid-American,400787361,40078736119,false,3,87,87,8,54,3,70,70,8,1,,53,4,17,PUNT
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736120,true,3,31,69,8,1,3,100,0,4,5,3,56,12,69,TD
Bowling Green,Mid-American,Ball State,Mid-American,400787361,40078736121,false,3,73,73,4,5,3,52,52,0,50,3,15,8,21,PUNT
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736122,true,3,39,61,0,50,4,85,15,9,20,6,25,13,46,FG
Bowling Green,Mid-American,Ball State,Mid-American,400787361,40078736123,true,4,90,90,9,20,4,0,0,6,11,3,9,9,90,TD
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736124,false,4,30,70,6,11,4,35,65,4,35,1,36,3,5,PUNT
Bowling Green,Mid-American,Ball State,Mid-American,400787361,40078736125,false,4,77,77,4,35,4,64,64,3,14,1,21,5,13,PUNT
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736126,false,4,27,73,3,14,4,35,65,0,52,2,22,3,8,PUNT
Bowling Green,Mid-American,Ball State,Mid-American,400787361,40078736127,true,4,95,95,0,52,4,0,0,0,34,,18,1,95,TD
Ball State,Mid-American,Bowling Green,Mid-American,400787361,40078736128,false,4,13,87,0,34,4,17,83,0,0,,34,2,4,END OF GAME
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736210,true,2,23,23,12,58,2,5,5,11,3,1,55,5,18,FG
Northern Illinois,Mid-American,Ohio,Mid-American,400787362,40078736211,false,2,25,75,11,3,2,23,77,9,44,1,19,3,-2,PUNT
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736212,true,2,44,44,9,44,2,0,0,7,52,1,52,6,44,TD
Northern Illinois,Mid-American,Ohio,Mid-American,400787362,40078736213,false,2,24,76,7,52,2,25,75,6,14,1,38,3,1,PUNT
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736214,true,2,60,60,6,14,2,14,14,1,5,5,9,11,46,FG
Northern Illinois,Mid-American,Ohio,Mid-American,400787362,40078736215,false,2,28,72,1,5,2,17,83,0,4,1,1,3,-11,PUNT
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736216,false,2,48,48,0,4,2,48,48,0,0,,4,1,0,INT
Northern Illinois,Mid-American,Ohio,Mid-American,400787362,40078736218,false,3,35,65,15,0,3,36,64,13,51,1,9,3,1,PUNT
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736219,false,3,61,61,13,51,3,37,37,10,54,2,57,8,24,PUNT
Northern Illinois,Mid-American,Ohio,Mid-American,400787362,40078736220,true,3,14,86,10,54,3,100,0,9,43,1,11,3,86,TD
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736221,false,3,65,65,9,43,3,46,46,6,36,3,7,6,19,PUNT
Northern Illinois,Mid-American,Ohio,Mid-American,400787362,40078736222,false,3,19,81,6,36,3,39,61,1,56,4,40,12,20,PUNT
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736223,true,3,81,81,1,56,4,9,9,11,42,5,14,11,72,FG
Northern Illinois,Mid-American,Ohio,Mid-American,400787362,40078736224,false,4,10,90,11,42,4,11,89,10,47,,55,3,1,PUNT
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736225,true,4,38,38,10,47,4,9,9,7,42,3,5,8,9,FG
Northern Illinois,Mid-American,Ohio,Mid-American,400787362,40078736226,false,4,21,79,7,42,4,53,47,5,19,2,23,10,39,DOWNS
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736227,false,4,60,60,5,19,4,51,51,4,15,1,4,3,9,PUNT
Northern Illinois,Mid-American,Ohio,Mid-American,400787362,40078736228,true,4,10,90,4,15,4,100,0,1,45,2,30,11,90,TD
Ohio,Mid-American,Northern Illinois,Mid-American,400787362,40078736229,false,4,45,45,1,45,4,48,48,0,0,1,45,3,-3,END OF GAME
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736411,false,2,28,72,6,1,2,95,5,2,6,3,55,8,67,FUMBLE
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736412,true,2,47,47,2,6,2,0,0,0,57,1,9,6,95,TD
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736413,false,2,30,70,0,57,2,78,22,0,2,,55,9,48,MISSED FG
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736414,false,2,78,78,0,2,2,80,80,0,0,,2,1,-2,END OF HALF
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736415,false,3,75,75,15,0,3,74,74,14,1,,59,3,1,PUNT
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736416,true,3,37,63,14,1,3,100,0,13,47,,14,1,63,TD
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736417,false,3,75,75,13,47,3,74,74,12,55,,52,3,1,PUNT
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736418,false,3,48,52,12,55,3,76,24,10,52,2,3,6,28,DOWNS
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736419,false,3,76,76,10,52,3,70,70,9,5,1,47,3,6,PUNT
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736420,false,3,42,58,9,5,3,41,59,6,51,2,14,3,-1,PUNT
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736421,false,3,86,86,6,51,3,84,84,5,47,1,4,3,2,PUNT
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736422,true,3,87,13,5,47,3,100,0,5,11,,36,2,13,TD
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736423,false,3,75,75,5,11,3,5,5,4,16,,55,3,70,FUMBLE
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736424,true,3,22,78,4,16,3,100,0,1,20,2,56,7,78,TD
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736425,true,3,49,49,1,20,3,0,0,1,4,,16,1,49,TD
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736426,true,3,33,67,1,4,3,100,0,0,46,,18,1,67,TD
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736427,false,3,78,78,0,46,4,62,62,13,16,2,30,7,16,PUNT
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736428,false,4,9,91,13,16,4,66,34,8,57,4,19,8,57,PUNT
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736429,false,4,97,97,8,57,4,67,67,4,25,4,32,10,30,PUNT
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736430,false,4,23,77,4,25,4,32,68,1,30,2,55,6,9,PUNT
Eastern Michigan,Mid-American,Central Michigan,Mid-American,400787364,40078736431,false,4,66,66,1,30,4,62,62,1,8,,22,3,4,DOWNS
Central Michigan,Mid-American,Eastern Michigan,Mid-American,400787364,40078736432,false,4,62,38,1,8,4,59,41,0,0,1,8,2,-3,END OF GAME
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736510,false,2,86,86,14,48,2,69,69,13,48,1,,3,17,INT
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736511,true,2,81,19,13,48,2,100,0,13,9,,39,3,19,TD
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736512,false,2,63,63,13,9,2,57,57,11,42,1,27,3,6,PUNT
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736513,false,2,29,71,11,42,2,47,53,10,3,1,39,6,18,PUNT
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736514,false,2,90,90,10,3,2,82,82,8,21,1,42,3,8,PUNT
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736515,false,2,39,61,8,21,2,41,59,7,17,1,4,3,2,PUNT
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736516,true,2,76,76,7,17,2,0,0,3,13,4,4,9,76,TD
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736517,false,2,25,75,3,13,2,96,4,1,12,2,1,9,71,INT
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736518,true,2,80,80,1,12,2,0,0,0,19,,53,5,80,TD
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736519,false,2,12,88,0,19,2,11,89,0,0,,19,1,-1,END OF HALF
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736520,false,3,75,75,15,0,3,34,34,11,50,3,10,8,41,DOWNS
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736521,true,3,34,66,11,50,3,93,7,5,50,6,,11,59,FG
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736522,false,3,75,75,5,50,3,74,74,4,25,1,25,3,1,PUNT
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736523,true,3,32,68,4,25,4,100,0,14,34,4,51,11,68,TD
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736524,false,4,60,60,14,34,4,51,51,12,39,1,55,3,9,PUNT
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736525,false,4,17,83,12,39,4,19,81,10,40,1,59,3,2,PUNT
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736526,false,4,49,49,10,40,4,50,50,9,45,,55,3,-1,PUNT
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736527,false,4,9,91,9,45,4,25,75,7,19,2,26,4,16,PUNT
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736528,true,4,67,67,7,19,4,19,19,2,13,5,6,12,48,FG
Buffalo,Mid-American,UMass,Mid-American,400787365,40078736529,false,4,25,75,2,13,4,33,67,1,43,,30,3,8,INT
UMass,Mid-American,Buffalo,Mid-American,400787365,40078736530,false,4,37,37,1,43,4,42,42,0,0,1,43,3,-5,END OF GAME
Akron,Mid-American,Kent State,Mid-American,400787366,40078736610,false,2,14,86,4,13,2,57,43,1,56,2,17,5,43,PUNT
Kent State,Mid-American,Akron,Mid-American,400787366,40078736611,false,2,95,95,1,56,2,89,89,0,52,1,4,3,6,FUMBLE
Akron,Mid-American,Kent State,Mid-American,400787366,40078736612,true,2,89,11,0,52,2,100,0,0,44,,8,1,11,TD
Kent State,Mid-American,Akron,Mid-American,400787366,40078736613,false,2,69,69,0,44,2,48,48,0,0,,44,4,21,END OF HALF
