offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Georgia Tech,ACC,Georgia,SEC,400869070,40086907016,false,3,75,75,0,26,4,42,42,11,58,3,28,9,26,DOWNS
Georgia,SEC,Georgia Tech,ACC,400869070,40086907017,false,4,49,51,11,58,4,49,51,9,51,2,7,3,0,PUNT
Georgia Tech,ACC,Georgia,SEC,400869070,40086907018,true,4,94,94,9,51,4,0,0,6,28,3,23,7,94,TD
Georgia,SEC,Georgia Tech,ACC,400869070,40086907019,false,4,25,75,6,28,4,40,60,3,39,2,49,5,15,INT
Georgia Tech,ACC,Georgia,SEC,400869070,40086907020,true,4,46,46,3,39,4,0,0,0,30,3,9,8,46,TD
Georgia,SEC,Georgia Tech,ACC,400869070,40086907021,false,4,25,75,0,30,4,39,61,0,0,,30,7,14,INT
Kentucky,SEC,Louisville,ACC,400869071,40086907110,false,2,65,65,8,13,2,51,51,5,45,2,28,4,14,INT
Louisville,ACC,Kentucky,SEC,400869071,40086907111,true,2,52,48,5,45,2,100,0,3,9,2,36,6,48,TD
Kentucky,SEC,Louisville,ACC,400869071,40086907112,true,2,76,76,3,9,2,0,0,2,13,,56,2,76,TD
Louisville,ACC,Kentucky,SEC,400869071,40086907113,false,2,32,68,2,13,2,40,60,0,39,1,34,3,8,PUNT
Kentucky,SEC,Louisville,ACC,400869071,40086907114,false,2,97,97,0,39,2,91,91,0,13,,26,3,6,PUNT
Louisville,ACC,Kentucky,SEC,400869071,40086907115,false,2,57,43,0,13,2,78,22,0,0,,13,2,21,END OF HALF
Kentucky,SEC,Louisville,ACC,400869071,40086907116,true,3,75,75,15,0,3,0,0,10,58,4,2,9,75,TD
Louisville,ACC,Kentucky,SEC,400869071,40086907117,true,3,25,75,10,58,3,100,0,9,19,1,39,5,75,TD
Kentucky,SEC,Louisville,ACC,400869071,40086907118,true,3,76,76,9,19,3,16,16,2,43,6,36,13,60,FG
Louisville,ACC,Kentucky,SEC,400869071,40086907119,false,3,21,79,2,43,3,21,79,2,29,,14,1,0,INT
Kentucky,SEC,Louisville,ACC,400869071,40086907120,true,3,60,60,2,29,4,0,0,14,19,3,10,7,60,TD
Louisville,ACC,Kentucky,SEC,400869071,40086907121,false,4,41,59,14,19,4,84,16,12,41,1,38,5,43,INT
Kentucky,SEC,Louisville,ACC,400869071,40086907122,false,4,92,92,12,41,4,78,78,9,32,3,9,6,14,PUNT
Louisville,ACC,Kentucky,SEC,400869071,40086907123,true,4,45,55,9,32,4,100,0,7,44,1,48,5,55,TD
Kentucky,SEC,Louisville,ACC,400869071,40086907124,false,4,75,75,7,44,4,46,46,5,42,2,2,5,31,FUMBLE
Louisville,ACC,Kentucky,SEC,400869071,40086907125,false,4,45,55,5,42,4,91,9,1,45,3,57,9,45,FUMBLE
Kentucky,SEC,Louisville,ACC,400869071,40086907126,true,4,89,89,1,45,4,29,29,0,12,1,33,7,60,FG
Louisville,ACC,Kentucky,SEC,400869071,40086907127,false,4,21,79,0,12,4,21,79,0,0,,12,1,0,INT
Mississippi State,SEC,Ole Miss,SEC,400869072,40086907210,true,2,80,80,11,23,2,0,0,9,4,2,19,6,80,TD
Ole Miss,SEC,Mississippi State,SEC,400869072,40086907211,true,2,16,84,9,4,2,100,0,4,47,4,17,12,84,TD
Mississippi State,SEC,Ole Miss,SEC,400869072,40086907212,false,2,75,75,4,47,2,73,73,2,49,1,58,3,2,PUNT
Ole Miss,SEC,Mississippi State,SEC,400869072,40086907213,true,2,23,77,2,49,2,80,20,0,23,2,26,11,57,FG
Mississippi State,SEC,Ole Miss,SEC,400869072,40086907214,false,2,75,75,0,23,2,76,76,0,0,,23,1,-1,END OF HALF
Mississippi State,SEC,Ole Miss,SEC,400869072,40086907215,false,3,81,81,14,54,3,84,84,14,10,,44,3,-3,PUNT
Ole Miss,SEC,Mississippi State,SEC,400869072,40086907216,false,3,40,60,14,10,3,82,18,9,49,4,21,9,42,DOWNS
Mississippi State,SEC,Ole Miss,SEC,400869072,40086907217,true,3,82,82,9,49,3,0,0,5,17,4,32,9,82,TD
Ole Miss,SEC,Mississippi State,SEC,400869072,40086907218,false,3,17,83,5,17,3,15,85,3,45,1,32,3,-2,PUNT
Mississippi State,SEC,Ole Miss,SEC,400869072,40086907219,true,3,69,69,3,45,3,0,0,2,57,,48,3,69,TD
Ole Miss,SEC,Mississippi State,SEC,400869072,40086907220,false,3,25,75,2,57,3,70,30,0,35,2,22,7,45,DOWNS
Mississippi State,SEC,Ole Miss,SEC,400869072,40086907221,false,3,70,70,0,35,4,36,36,13,16,2,19,5,34,FUMBLE
Ole Miss,SEC,Mississippi State,SEC,400869072,40086907222,false,4,36,64,13,16,4,55,45,11,56,1,20,5,19,DOWNS
Mississippi State,SEC,Ole Miss,SEC,400869072,40086907223,true,4,55,55,11,56,4,0,0,5,1,6,55,11,55,TD
Ole Miss,SEC,Mississippi State,SEC,400869072,40086907224,true,4,18,82,5,1,4,78,22,2,59,2,2,8,60,INT TD
Ole Miss,SEC,Mississippi State,SEC,400869072,40086907226,false,4,26,74,2,52,4,27,73,1,59,,53,3,1,PUNT
Mississippi State,SEC,Ole Miss,SEC,400869072,40086907227,false,4,66,66,1,59,4,69,69,0,0,1,59,3,-3,END OF GAME
Missouri,SEC,Arkansas,SEC,400869073,40086907310,false,2,33,67,1,0,2,65,35,0,32,,28,4,32,FUMBLE
Arkansas,SEC,Missouri,SEC,400869073,40086907311,false,2,65,65,0,32,2,30,30,0,0,,32,4,35,MISSED FG
Missouri,SEC,Arkansas,SEC,400869073,40086907313,true,3,37,63,14,50,3,100,0,11,45,3,5,9,63,TD
Arkansas,SEC,Missouri,SEC,400869073,40086907314,false,3,69,69,11,45,3,3,3,3,54,7,51,13,66,INT
Missouri,SEC,Arkansas,SEC,400869073,40086907315,true,3,4,96,3,54,3,100,0,1,58,1,56,6,96,TD
Arkansas,SEC,Missouri,SEC,400869073,40086907316,false,3,56,56,1,58,3,56,56,1,28,,30,3,0,PUNT
Missouri,SEC,Arkansas,SEC,400869073,40086907317,true,3,19,81,1,28,4,100,0,12,42,3,40,9,81,TD
Arkansas,SEC,Missouri,SEC,400869073,40086907318,false,4,69,69,12,42,4,61,61,10,52,1,50,3,8,PUNT
Missouri,SEC,Arkansas,SEC,400869073,40086907319,false,4,1,99,10,52,4,27,73,7,12,3,40,9,26,PUNT
Arkansas,SEC,Missouri,SEC,400869073,40086907320,false,4,66,66,7,12,4,5,5,4,2,3,10,7,61,INT
Missouri,SEC,Arkansas,SEC,400869073,40086907321,false,4,10,90,4,2,4,13,87,2,53,1,9,3,3,PUNT
Arkansas,SEC,Missouri,SEC,400869073,40086907322,false,4,62,62,2,53,4,37,37,0,35,2,18,10,25,DOWNS
Missouri,SEC,Arkansas,SEC,400869073,40086907323,false,4,37,63,0,35,4,35,65,0,0,,35,1,-2,END OF GAME
Clemson,ACC,South Carolina,SEC,400869074,40086907410,false,1,31,69,0,30,2,61,39,14,15,1,15,5,30,PUNT
South Carolina,SEC,Clemson,ACC,400869074,40086907411,false,2,80,80,14,15,2,61,61,10,47,3,28,6,19,PUNT
Clemson,ACC,South Carolina,SEC,400869074,40086907412,false,2,22,78,10,47,2,70,30,9,0,1,47,5,48,INT
South Carolina,SEC,Clemson,ACC,400869074,40086907413,false,2,89,89,9,0,2,77,77,5,21,3,39,6,12,PUNT
Clemson,ACC,South Carolina,SEC,400869074,40086907414,true,2,55,45,5,21,2,100,0,3,6,2,15,6,45,TD
South Carolina,SEC,Clemson,ACC,400869074,40086907415,false,2,72,72,3,6,2,43,43,0,47,2,19,5,29,PUNT
Clemson,ACC,South Carolina,SEC,400869074,40086907416,true,2,20,80,0,47,2,100,0,0,8,,39,6,80,TD
South Carolina,SEC,Clemson,ACC,400869074,40086907417,false,2,75,75,0,8,2,75,75,0,0,,8,0,0,Uncategorized
Clemson,ACC,South Carolina,SEC,400869074,40086907418,true,3,34,66,15,0,3,100,0,12,44,2,16,6,66,TD
South Carolina,SEC,Clemson,ACC,400869074,40086907419,true,3,75,75,12,44,3,0,0,11,24,1,20,5,75,TD
Clemson,ACC,South Carolina,SEC,400869074,40086907420,true,3,20,80,11,24,3,100,0,4,38,6,46,14,80,TD
South Carolina,SEC,Clemson,ACC,400869074,40086907421,false,3,70,70,4,38,3,78,78,3,28,1,10,3,-8,PUNT
Clemson,ACC,South Carolina,SEC,400869074,40086907422,false,3,48,52,3,28,3,61,39,0,36,2,52,5,13,PUNT
South Carolina,SEC,Clemson,ACC,400869074,40086907423,false,3,96,96,0,36,4,29,29,10,13,5,23,13,64,DOWNS
Clemson,ACC,South Carolina,SEC,400869074,40086907424,true,4,32,68,10,13,4,100,0,3,7,7,6,15,68,TD
South Carolina,SEC,Clemson,ACC,400869074,40086907425,false,4,84,84,3,7,4,40,40,0,0,3,7,6,44,END OF GAME
Tennessee,SEC,Vanderbilt,SEC,400869075,40086907510,false,2,75,75,10,24,2,68,68,8,45,1,39,3,7,PUNT
Vanderbilt,SEC,Tennessee,SEC,400869075,40086907511,true,2,20,80,8,45,2,100,0,7,47,,58,2,80,TD
Tennessee,SEC,Vanderbilt,SEC,400869075,40086907512,true,2,30,30,7,47,2,22,22,6,33,1,14,4,6,FG
Vanderbilt,SEC,Tennessee,SEC,400869075,40086907513,true,2,25,75,6,33,2,87,13,3,46,2,47,7,62,FG
Tennessee,SEC,Vanderbilt,SEC,400869075,40086907514,true,2,30,30,3,46,2,0,0,0,47,2,59,7,72,TD
Vanderbilt,SEC,Tennessee,SEC,400869075,40086907515,false,2,70,30,0,47,2,41,59,0,0,,47,5,16,END OF HALF
Tennessee,SEC,Vanderbilt,SEC,400869075,40086907516,false,3,35,35,14,54,3,41,41,12,11,2,43,5,9,PUNT
Vanderbilt,SEC,Tennessee,SEC,400869075,40086907517,false,3,11,89,12,11,3,53,47,7,46,4,25,10,42,PUNT
Tennessee,SEC,Vanderbilt,SEC,400869075,40086907518,true,3,86,86,7,46,3,7,7,3,53,3,53,9,79,FG
Vanderbilt,SEC,Tennessee,SEC,400869075,40086907519,true,3,70,30,3,53,3,100,0,0,43,3,10,10,83,TD
Tennessee,SEC,Vanderbilt,SEC,400869075,40086907520,false,3,30,30,0,43,3,51,51,0,0,,43,3,29,FUMBLE
Vanderbilt,SEC,Tennessee,SEC,400869075,40086907521,true,4,51,49,15,0,4,100,0,12,6,2,54,7,49,TD
Tennessee,SEC,Vanderbilt,SEC,400869075,40086907522,false,4,30,30,12,6,4,19,19,6,46,5,20,12,65,MISSED FG
Vanderbilt,SEC,Tennessee,SEC,400869075,40086907523,true,4,20,80,6,46,4,100,0,3,59,2,47,5,80,TD
Tennessee,SEC,Vanderbilt,SEC,400869075,40086907524,false,4,30,30,3,59,4,12,12,1,31,2,28,9,60,DOWNS
Vanderbilt,SEC,Tennessee,SEC,400869075,40086907525,false,4,12,88,1,31,4,31,69,0,0,1,31,4,19,END OF GAME
Hawai'i,Mountain West,California,Pac-12,400869090,40086909010,false,2,82,82,13,36,2,41,41,11,12,2,24,8,41,PUNT
California,Pac-12,Hawai'i,Mountain West,400869090,40086909011,true,2,8,92,11,12,2,35,65,4,0,7,12,18,87,FUMBLE
California,Pac-12,Hawai'i,Mountain West,400869090,40086909012,true,2,66,34,4,0,2,100,0,3,43,,17,1,34,TD
Hawai'i,Mountain West,California,Pac-12,400869090,40086909013,false,2,69,69,3,43,2,55,55,1,42,2,1,5,14,PUNT
California,Pac-12,Hawai'i,Mountain West,400869090,40086909014,true,2,15,85,1,42,2,100,0,0,7,1,35,8,85,TD
Hawai'i,Mountain West,California,Pac-12,400869090,40086909015,false,2,74,74,0,7,2,63,63,0,0,,7,1,11,END OF HALF
Hawai'i,Mountain West,California,Pac-12,400869090,40086909016,true,3,84,84,15,0,3,25,25,11,50,3,10,8,59,FG
California,Pac-12,Hawai'i,Mountain West,400869090,40086909017,true,3,27,73,11,50,3,100,0,8,18,3,32,9,73,TD
Hawai'i,Mountain West,California,Pac-12,400869090,40086909018,true,3,84,84,8,18,3,0,0,2,4,6,14,15,84,TD
California,Pac-12,Hawai'i,Mountain West,400869090,40086909019,false,3,50,50,2,4,4,49,51,14,16,2,48,5,-1,PUNT
Hawai'i,Mountain West,California,Pac-12,400869090,40086909020,false,4,70,70,14,16,4,63,63,12,20,1,56,4,10,FUMBLE
California,Pac-12,Hawai'i,Mountain West,400869090,40086909021,true,4,60,40,12,20,4,92,8,10,8,2,12,9,32,FG
Hawai'i,Mountain West,California,Pac-12,400869090,40086909022,false,4,73,73,10,8,4,66,66,8,14,1,54,3,7,PUNT
California,Pac-12,Hawai'i,Mountain West,400869090,40086909023,true,4,30,70,8,14,4,100,0,7,1,1,13,5,70,TD
Hawai'i,Mountain West,California,Pac-12,400869090,40086909024,true,4,91,91,7,1,4,0,0,3,40,3,21,10,91,TD
California,Pac-12,Hawai'i,Mountain West,400869090,40086909025,false,4,25,75,3,40,4,99,1,0,0,3,40,8,74,END OF GAME
Southern Utah,,Utah,Pac-12,400869091,40086909110,false,2,80,80,3,35,2,73,73,2,11,1,24,3,7,PUNT
Utah,Pac-12,Southern Utah,,400869091,40086909111,true,2,63,37,2,11,2,100,0,1,4,1,7,4,37,TD
Southern Utah,,Utah,Pac-12,400869091,40086909112,false,2,83,83,1,4,2,79,79,0,0,1,4,5,4,END OF HALF
Southern Utah,,Utah,Pac-12,400869091,40086909113,false,3,75,75,15,0,3,69,69,13,42,1,18,3,6,PUNT
Utah,Pac-12,Southern Utah,,400869091,40086909114,false,3,28,72,13,42,3,41,59,10,45,2,57,5,13,PUNT
Southern Utah,,Utah,Pac-12,400869091,40086909115,false,3,80,80,10,45,3,40,40,6,33,4,12,10,40,PUNT
Utah,Pac-12,Southern Utah,,400869091,40086909116,false,3,5,95,6,33,3,66,34,3,48,2,45,8,63,FUMBLE
Southern Utah,,Utah,Pac-12,400869091,40086909117,false,3,64,64,3,48,3,60,60,2,32,1,16,3,3,PUNT
Utah,Pac-12,Southern Utah,,400869091,40086909118,false,3,29,71,2,32,3,23,77,0,23,2,9,4,7,PUNT
Southern Utah,,Utah,Pac-12,400869091,40086909119,false,3,0,0,0,23,4,76,76,14,38,,45,3,2,PUNT
Utah,Pac-12,Southern Utah,,400869091,40086909120,false,4,26,74,14,38,4,34,66,12,30,2,8,3,8,PUNT
Southern Utah,,Utah,Pac-12,400869091,40086909121,false,4,80,80,12,30,4,71,71,9,40,2,50,5,9,PUNT
Utah,Pac-12,Southern Utah,,400869091,40086909122,true,4,43,57,9,40,4,100,0,9,27,,13,2,57,TD
Southern Utah,,Utah,Pac-12,400869091,40086909123,false,4,75,75,9,27,4,76,76,8,8,1,19,3,-1,PUNT
Utah,Pac-12,Southern Utah,,400869091,40086909124,false,4,34,66,8,8,4,36,64,7,2,1,6,3,2,PUNT
Southern Utah,,Utah,Pac-12,400869091,40086909125,false,4,81,81,7,2,4,76,76,5,15,1,47,3,5,PUNT
Utah,Pac-12,Southern Utah,,400869091,40086909126,false,4,43,57,5,15,4,77,23,0,0,5,15,10,45,END OF GAME
Oregon State,Pac-12,Minnesota,Big Ten,400869092,40086909210,false,2,75,75,5,37,2,67,67,4,9,1,28,3,8,PUNT
Minnesota,Big Ten,Oregon State,Pac-12,400869092,40086909211,false,2,27,73,4,9,2,8,92,2,6,2,3,3,-19,PUNT
Oregon State,Pac-12,Minnesota,Big Ten,400869092,40086909212,true,2,62,62,2,6,2,0,0,1,4,1,2,6,62,TD
Minnesota,Big Ten,Oregon State,Pac-12,400869092,40086909213,true,2,37,63,1,4,2,72,28,0,0,1,4,9,35,FG
Oregon State,Pac-12,Minnesota,Big Ten,400869092,40086909214,false,3,75,75,15,0,3,67,67,12,16,2,44,6,8,PUNT
Minnesota,Big Ten,Oregon State,Pac-12,400869092,40086909215,false,3,34,66,12,16,3,42,58,10,17,1,59,5,8,PUNT
Oregon State,Pac-12,Minnesota,Big Ten,400869092,40086909216,false,3,82,82,10,17,3,39,39,6,8,4,9,9,43,PUNT
Minnesota,Big Ten,Oregon State,Pac-12,400869092,40086909217,true,3,5,95,6,8,3,0,100,5,37,,31,2,-5,SF
Oregon State,Pac-12,Minnesota,Big Ten,400869092,40086909218,false,3,68,68,5,37,3,66,66,4,3,1,34,3,2,PUNT
Oregon State,Pac-12,Minnesota,Big Ten,400869092,40086909220,true,3,25,25,4,3,3,0,0,2,30,1,33,4,25,TD
Minnesota,Big Ten,Oregon State,Pac-12,400869092,40086909221,true,3,20,80,2,30,4,100,0,13,11,4,19,12,80,TD
Oregon State,Pac-12,Minnesota,Big Ten,400869092,40086909222,false,4,76,76,13,11,4,72,72,11,39,1,32,3,4,PUNT
Minnesota,Big Ten,Oregon State,Pac-12,400869092,40086909223,false,4,21,79,11,39,4,62,38,8,57,2,42,7,41,PUNT
Oregon State,Pac-12,Minnesota,Big Ten,400869092,40086909224,false,4,92,92,8,57,4,43,43,4,45,4,12,10,49,DOWNS
Minnesota,Big Ten,Oregon State,Pac-12,400869092,40086909225,true,4,43,57,4,45,4,100,0,1,27,3,18,8,57,TD
Oregon State,Pac-12,Minnesota,Big Ten,400869092,40086909226,false,4,73,73,1,27,4,67,67,1,0,,27,4,6,DOWNS
Minnesota,Big Ten,Oregon State,Pac-12,400869092,40086909227,false,4,67,33,1,0,4,54,46,0,0,1,,4,-13,END OF GAME
Colorado,Pac-12,Colorado State,Mountain West,400869093,40086909310,true,1,87,13,0,13,2,88,12,13,59,1,14,4,1,FG
Colorado State,Mountain West,Colorado,Pac-12,400869093,40086909311,false,2,75,75,13,59,2,69,69,12,46,1,13,3,6,PUNT
Colorado,Pac-12,Colorado State,Mountain West,400869093,40086909312,false,2,13,87,12,46,2,14,86,10,48,1,58,5,1,PUNT
Colorado State,Mountain West,Colorado,Pac-12,400869093,40086909313,false,2,59,59,10,48,2,45,45,8,10,2,38,5,14,PUNT
Colorado,Pac-12,Colorado State,Mountain West,400869093,40086909314,false,2,11,89,8,10,2,33,67,5,41,2,29,6,22,PUNT
Colorado State,Mountain West,Colorado,Pac-12,400869093,40086909315,false,2,78,78,5,41,2,49,49,3,47,1,54,7,29,INT
Colorado,Pac-12,Colorado State,Mountain West,400869093,40086909316,true,2,41,59,3,47,2,100,0,2,46,1,1,5,59,TD
Colorado State,Mountain West,Colorado,Pac-12,400869093,40086909317,false,2,75,75,2,46,2,55,55,0,0,2,46,7,20,END OF HALF
Colorado,Pac-12,Colorado State,Mountain West,400869093,40086909318,true,3,25,75,15,0,3,89,11,10,43,4,17,16,64,FG
Colorado State,Mountain West,Colorado,Pac-12,400869093,40086909319,false,3,75,75,10,43,3,37,37,8,33,2,10,8,38,INT
Colorado,Pac-12,Colorado State,Mountain West,400869093,40086909320,true,3,35,65,8,33,3,96,4,4,5,4,28,10,61,FG
Colorado State,Mountain West,Colorado,Pac-12,400869093,40086909321,true,3,65,65,4,5,4,0,0,14,57,4,8,10,65,TD
Colorado,Pac-12,Colorado State,Mountain West,400869093,40086909322,false,4,29,71,14,57,4,56,44,12,38,2,19,6,27,FUMBLE
Colorado State,Mountain West,Colorado,Pac-12,400869093,40086909323,false,4,66,66,12,38,4,50,50,10,44,1,54,5,16,DOWNS
Colorado,Pac-12,Colorado State,Mountain West,400869093,40086909324,true,4,50,50,10,44,4,100,0,4,24,6,20,11,50,TD
Colorado State,Mountain West,Colorado,Pac-12,400869093,40086909325,false,4,75,75,4,24,4,65,65,2,38,1,46,4,27,FUMBLE
Colorado,Pac-12,Colorado State,Mountain West,400869093,40086909326,false,4,48,52,2,38,4,65,35,0,0,2,38,4,17,END OF GAME
Kansas State,Big 12,Stanford,Pac-12,400869094,40086909410,false,3,75,75,15,0,3,66,66,12,37,2,23,5,9,INT
Stanford,Pac-12,Kansas State,Big 12,400869094,40086909411,false,3,60,40,12,37,3,77,23,11,7,1,30,3,4,FUMBLE
Kansas State,Big 12,Stanford,Pac-12,400869094,40086909412,true,3,29,29,11,7,3,13,13,7,39,3,28,7,16,FG
Stanford,Pac-12,Kansas State,Big 12,400869094,40086909413,false,3,29,71,7,39,3,36,64,5,58,1,41,3,7,PUNT
Kansas State,Big 12,Stanford,Pac-12,400869094,40086909414,false,3,93,93,5,58,4,25,25,13,27,7,31,15,68,MISSED FG
Stanford,Pac-12,Kansas State,Big 12,400869094,40086909415,false,4,25,75,13,27,4,43,57,10,10,3,17,6,18,PUNT
Kansas State,Big 12,Stanford,Pac-12,400869094,40086909416,false,4,85,85,10,10,4,82,82,9,24,,46,2,3,INT
Stanford,Pac-12,Kansas State,Big 12,400869094,40086909417,false,4,52,48,9,24,4,51,49,8,18,1,6,3,-1,PUNT
Kansas State,Big 12,Stanford,Pac-12,400869094,40086909418,false,4,99,99,8,18,4,93,93,6,2,2,16,3,6,PUNT
Stanford,Pac-12,Kansas State,Big 12,400869094,40086909419,false,4,61,39,6,2,4,63,37,4,19,1,43,3,2,PUNT
Kansas State,Big 12,Stanford,Pac-12,400869094,40086909420,true,4,98,98,4,19,4,98,98,4,11,,8,1,-2,SF
Kansas State,Big 12,Stanford,Pac-12,400869094,40086909421,true,4,66,66,4,11,4,0,0,2,20,1,51,7,66,TD
Stanford,Pac-12,Kansas State,Big 12,400869094,40086909422,true,4,59,41,2,20,4,100,0,2,12,,8,1,41,TD
Kansas State,Big 12,Stanford,Pac-12,400869094,40086909423,false,4,79,79,2,12,4,32,32,0,36,1,36,10,33,DOWNS
Stanford,Pac-12,Kansas State,Big 12,400869094,40086909424,false,4,46,54,0,36,4,45,55,0,0,,36,1,-1,END OF GAME
Northern Arizona,,Arizona State,Pac-12,400869095,40086909510,false,2,49,49,7,33,2,46,46,5,4,2,29,3,3,PUNT
Arizona State,Pac-12,Northern Arizona,,400869095,40086909511,true,2,6,94,5,4,2,85,15,1,20,3,44,12,79,FG
Northern Arizona,,Arizona State,Pac-12,400869095,40086909512,false,2,80,80,1,20,2,75,75,0,52,,28,3,5,PUNT
Northern Arizona,,Arizona State,Pac-12,400869095,40086909514,false,2,61,61,0,52,2,1,1,0,0,,52,5,60,END OF HALF
Northern Arizona,,Arizona State,Pac-12,400869095,40086909515,true,3,75,75,15,0,3,6,6,10,51,4,9,9,69,FG
Arizona State,Pac-12,Northern Arizona,,400869095,40086909516,true,3,35,65,10,51,3,65,35,7,29,3,22,8,30,FG
Northern Arizona,,Arizona State,Pac-12,400869095,40086909517,false,3,75,75,7,29,3,40,40,5,16,2,13,4,35,PUNT
Arizona State,Pac-12,Northern Arizona,,400869095,40086909518,true,3,11,89,5,16,3,100,0,0,5,5,11,15,89,TD
Northern Arizona,,Arizona State,Pac-12,400869095,40086909519,false,3,75,75,0,5,4,51,51,12,25,2,40,6,24,PUNT
Arizona State,Pac-12,Northern Arizona,,400869095,40086909520,true,4,15,85,12,25,4,100,0,10,51,1,34,5,85,TD
Northern Arizona,,Arizona State,Pac-12,400869095,40086909521,true,4,87,87,10,51,4,0,0,10,31,,20,1,87,TD
Arizona State,Pac-12,Northern Arizona,,400869095,40086909522,true,4,28,72,10,31,4,100,0,8,10,2,21,6,72,TD
Northern Arizona,,Arizona State,Pac-12,400869095,40086909523,false,4,75,75,8,10,4,69,69,6,19,1,51,3,6,PUNT
Arizona State,Pac-12,Northern Arizona,,400869095,40086909524,true,4,65,35,6,19,4,73,27,4,48,1,31,4,8,FG
Northern Arizona,,Arizona State,Pac-12,400869095,40086909525,false,4,75,75,4,48,4,88,88,2,50,1,58,4,-13,DOWNS
Arizona State,Pac-12,Northern Arizona,,400869095,40086909526,true,4,88,12,2,50,4,100,0,2,46,,4,1,12,TD
Northern Arizona,,Arizona State,Pac-12,400869095,40086909527,false,4,75,75,2,46,4,60,60,0,0,2,46,4,15,END OF GAME
UC Davis,,Oregon,Pac-12,400869096,40086909610,false,2,75,75,10,51,2,65,65,10,7,,44,2,10,INT
Oregon,Pac-12,UC Davis,,400869096,40086909611,true,2,71,29,10,7,2,100,0,8,45,1,22,4,29,TD
UC Davis,,Oregon,Pac-12,400869096,40086909612,false,2,93,93,8,45,2,82,82,6,13,2,32,5,11,PUNT
Oregon,Pac-12,UC Davis,,400869096,40086909613,false,2,40,60,6,13,2,57,43,4,12,2,1,4,17,PUNT
UC Davis,,Oregon,Pac-12,400869096,40086909614,false,2,91,91,4,12,2,77,77,1,23,2,49,5,14,PUNT
Oregon,Pac-12,UC Davis,,400869096,40086909615,true,2,68,32,1,23,2,100,0,0,37,,46,5,32,TD
UC Davis,,Oregon,Pac-12,400869096,40086909616,false,2,85,85,0,37,2,87,87,0,0,,37,1,-2,END OF HALF
Oregon,Pac-12,UC Davis,,400869096,40086909617,true,3,33,67,15,0,3,100,0,13,53,1,7,4,67,TD
UC Davis,,Oregon,Pac-12,400869096,40086909618,true,3,75,75,13,53,3,0,0,12,25,1,28,3,75,TD
Oregon,Pac-12,UC Davis,,400869096,40086909619,false,3,62,38,12,25,3,91,9,10,37,1,48,6,30,FUMBLE
UC Davis,,Oregon,Pac-12,400869096,40086909620,false,3,92,92,10,37,3,95,95,8,50,1,47,3,-3,PUNT
Oregon,Pac-12,UC Davis,,400869096,40086909621,true,3,92,8,8,50,3,100,0,8,30,,20,2,8,TD
UC Davis,,Oregon,Pac-12,400869096,40086909622,true,3,65,65,8,30,3,0,0,2,41,5,49,11,65,TD
UC Davis,,Oregon,Pac-12,400869096,40086909623,false,3,31,31,2,41,4,11,11,14,43,2,58,7,20,MISSED FG
Oregon,Pac-12,UC Davis,,400869096,40086909624,true,4,20,80,14,43,4,100,0,13,13,1,30,4,80,TD
UC Davis,,Oregon,Pac-12,400869096,40086909625,false,4,75,75,13,13,4,51,51,10,29,2,44,5,24,PUNT
Oregon,Pac-12,UC Davis,,400869096,40086909626,false,4,20,80,10,29,4,41,59,8,56,1,33,5,21,PUNT
UC Davis,,Oregon,Pac-12,400869096,40086909627,true,4,85,85,8,56,4,0,0,6,44,2,12,7,85,TD
Oregon,Pac-12,UC Davis,,400869096,40086909628,true,4,31,69,6,44,4,100,0,3,33,3,11,7,69,TD
UC Davis,,Oregon,Pac-12,400869096,40086909629,false,4,75,75,3,33,4,41,41,0,17,3,16,9,34,DOWNS
Oregon,Pac-12,UC Davis,,400869096,40086909630,false,4,41,59,0,17,4,43,57,0,0,,17,1,2,END OF GAME
Washington,Pac-12,Rutgers,Big Ten,400869097,40086909710,false,2,50,50,14,59,2,95,5,12,14,2,45,8,45,DOWNS
Rutgers,Big Ten,Washington,Pac-12,400869097,40086909711,false,2,94,94,12,14,2,29,29,8,35,3,39,10,65,DOWNS
Washington,Pac-12,Rutgers,Big Ten,400869097,40086909712,false,2,29,71,8,35,2,70,30,6,24,2,11,7,41,MISSED FG
Rutgers,Big Ten,Washington,Pac-12,400869097,40086909713,true,2,70,70,6,24,2,20,20,2,36,3,48,10,50,FG
Washington,Pac-12,Rutgers,Big Ten,400869097,40086909714,true,2,100,0,2,36,2,100,0,2,22,,14,0,0,TD
Rutgers,Big Ten,Washington,Pac-12,400869097,40086909715,false,2,75,75,2,22,2,78,78,1,0,1,22,3,-3,PUNT
Washington,Pac-12,Rutgers,Big Ten,400869097,40086909716,true,2,40,60,1,0,2,35,65,0,0,1,,6,35,END OF HALF
Washington,Pac-12,Rutgers,Big Ten,400869097,40086909717,false,3,28,72,15,0,3,36,64,12,50,2,10,3,8,PUNT
Rutgers,Big Ten,Washington,Pac-12,400869097,40086909718,false,3,66,66,12,50,3,37,37,9,21,3,29,9,29,PUNT
Washington,Pac-12,Rutgers,Big Ten,400869097,40086909719,false,3,6,94,9,21,3,38,62,6,29,2,52,6,32,INT
