id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,drive_id,period,clock.minutes,clock.seconds,yard_line,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa
323150251152,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025115,3,5,44,59,41,1,10,15,Rush,Joe Bergeron rush for 15 yards to the IowSt 26 for a 1ST down.,0.5205175034883389
323150251151,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025115,3,6,5,53,47,2,2,6,Rush,Joe Bergeron rush for 6 yards to the IowSt 41 for a 1ST down.,0.0940176116855511
323150251158,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025115,3,3,22,83,17,4,1,0,Pass Incompletion,David Ash pass incomplete to D.J. Grant.,-3.7866736035580377
323150251155,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025115,3,4,36,82,18,2,2,-1,Rush,Johnathan Gray rush for a loss of 1 yard to the IowSt 19.,-0.6784913276501515
323150251149,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025115,3,6,48,42,58,2,2,3,Rush,Joe Bergeron rush for 3 yards to the Texas 45 for a 1ST down.,0.026105661040882
323150251147,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025115,3,7,15,24,76,1,20,18,Pass Completion,David Ash pass complete to Johnathan Gray for 18 yards to the Texas 42.,2.63879952222577504
323150251157,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025115,3,3,40,81,19,3,3,2,Rush,Joe Bergeron rush for 2 yards to the IowSt 17.,-0.2985725152849188
323150251165,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,23,32315025116,3,1,40,59,59,3,6,0,Pass Incompletion,Steele Jantz pass incomplete to Jerome Tiller.,-0.60940066580695266
323150251166,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,23,32315025116,3,1,28,59,59,4,6,1,Punt,"Kirby Van Der Kamp punt for 38 yards, returned by Quandre Diggs for 1 yard to the Texas 22.",
323150251162,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,23,32315025116,3,2,30,63,63,1,10,5,Rush,Shontrelle Johnson rush for 5 yards to the IowSt 42.,0.1100844824489312
323150251163,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,23,32315025116,3,2,7,58,58,2,5,-1,Pass Completion,Steele Jantz pass complete to Quenton Bundrage for a loss of 1 yard to the IowSt 41.,-1.2967779043312505
323150251160,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,23,32315025116,3,3,10,83,83,1,10,7,Rush,Shontrelle Johnson rush for 7 yards to the IowSt 24.,0.4780938115215383
323150251161,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,23,32315025116,3,2,56,76,76,2,3,13,Rush,Shontrelle Johnson rush for 13 yards to the IowSt 37 for a 1ST down.,1.0065779774523689
323150251175,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025117,4,14,15,72,28,1,10,9,Rush,Johnathan Gray rush for 9 yards to the IowSt 19.,0.669445675164459
323150251182,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025117,4,12,32,35,65,-1,-1,0,Kickoff,Nick Rose kickoff for 65 yards for a touchback.,
323150251181,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025117,4,12,32,97,3,-1,-1,0,Extra Point Good,Nick Jordan extra point GOOD.,
323150251168,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025117,3,1,24,22,78,1,10,0,Pass Incompletion,David Ash pass incomplete to Jaxon Shipley.,-0.61359027579792259
323150251169,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025117,3,1,6,22,78,2,10,5,Rush,David Ash rush for 5 yards to the Texas 27.,0.04003568259681422
323150251170,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025117,3,0,0,27,73,3,5,7,Pass Completion,David Ash pass complete to Jaxon Shipley for 7 yards to the Texas 34 for a 1ST down.,1.50877000581261637
323150251173,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025117,4,14,50,34,66,1,10,38,Pass Completion,David Ash pass complete to Jaxon Shipley for 38 yards to the IowSt 28 for a 1ST down.,2.5727549155911832
323150251176,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025117,4,13,44,81,19,2,1,0,Pass Incompletion,David Ash pass incomplete to Jaxon Shipley.,-0.635415870732274
323150251177,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025117,4,13,39,81,19,3,1,4,Rush,Joe Bergeron rush for 4 yards to the IowSt 15 for a 1ST down.,0.171785580141163
323150251178,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,23,7,32315025117,4,13,3,85,15,1,10,2,Rush,Johnathan Gray rush for 2 yards to the IowSt 13.,-0.179494976485374
323150251180,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,29,7,32315025117,4,12,32,87,13,2,8,13,Rush,Johnathan Gray rush for 13 yards for a TOUCHDOWN.,
323150251185,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,30,32315025118,4,12,15,75,75,3,10,0,Timeout,"Timeout IOWA ST, clock 12:15.",
323150251184,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,30,32315025118,4,12,15,75,75,2,10,0,Pass Incompletion,Steele Jantz pass incomplete to James White.,-0.34710487712173865
323150251183,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,30,32315025118,4,12,28,75,75,1,10,0,Pass Incompletion,Steele Jantz pass incomplete to Quenton Bundrage.,-0.70297002204365193
323150251187,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,30,32315025118,4,11,45,70,70,4,5,0,Punt,"Kirby Van Der Kamp punt for 43 yards, fair catch by Quandre Diggs at the Texas 27.",
323150251186,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,30,32315025118,4,12,7,75,75,3,10,5,Pass Completion,Steele Jantz pass complete to Jarvis West for 5 yards to the IowSt 30.,0.01926363871681413
323150251189,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025119,4,11,15,42,58,1,10,1,Rush,Daje Johnson rush for 1 yard to the Texas 43.,-0.9258054961347764
323150251191,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025119,4,10,33,43,57,2,9,5,Rush,Malcolm Brown rush for 5 yards to the Texas 48.,0.0781725599253599
323150251194,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025119,4,9,45,43,57,3,9,2,Pass Completion,David Ash pass complete to Malcolm Brown for 2 yards to the Texas 45.,-0.3473643038135616
323150251195,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025119,4,9,12,45,55,4,7,0,Punt,"Alex King punt for 43 yards, punt out-of-bounds at the IowSt 12.",
323150251193,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025119,4,10,14,48,52,3,4,0,Penalty,TEXAS penalty 5 yard False Start on Josh Cochran accepted.,
323150251188,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025119,4,11,36,27,73,1,10,0,Penalty,IOWA ST penalty 15 yard Pass Interference on Jeremy Reeves accepted.,
323150251201,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,30,32315025120,4,7,46,84,84,4,6,0,Punt,"Kirby Van Der Kamp punt for 39 yards, fair catch by Quandre Diggs at the Texas 45.",
323150251199,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,30,32315025120,4,8,30,81,81,2,3,2,Rush,Steele Jantz rush for 2 yards to the IowSt 21.,-0.39118479892384886
323150251198,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,30,32315025120,4,8,58,88,88,1,10,7,Pass Completion,Steele Jantz pass complete to Jerome Tiller for 7 yards to the IowSt 19.,0.40670901813352514
323150251200,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,30,32315025120,4,8,0,79,79,3,1,-5,Rush,James White rush for a loss of 5 yards to the IowSt 16.,-0.57831098744823794
323150251208,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,5,0,66,34,2,3,1,Rush,Malcolm Brown rush for 1 yard to the IowSt 33.,-0.6589554059586845
323150251214,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,1,59,91,9,3,9,1,Rush,Malcolm Brown rush for 1 yard to the IowSt 8.,-0.290178703251536
323150251219,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,33,7,32315025121,4,1,23,35,65,-1,-1,33,Kickoff,Nick Jordan kickoff for 56 yards returned by Albert Gary for 33 yards to the IowSt 42.,
323150251215,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,1,28,92,8,4,0,0,Timeout,"Timeout TEXAS, clock 1:28.",
323150251204,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,7,30,45,55,1,10,2,Rush,Malcolm Brown rush for 2 yards to the Texas 47.,-0.6797853383066688
323150251205,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,6,50,47,53,2,8,7,Rush,Malcolm Brown rush for 7 yards to the IowSt 46.,0.6280863842406588
323150251206,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,6,13,54,46,3,1,5,Rush,Malcolm Brown rush for 5 yards to the IowSt 41 for a 1ST down.,1.0877925654858556
323150251213,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,2,45,89,11,2,11,2,Rush,Malcolm Brown rush for 2 yards to the IowSt 9.,-0.1537066039068195
323150251212,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,3,35,90,10,1,10,-1,Rush,Malcolm Brown rush for a loss of 1 yard to the IowSt 11.,-0.3425792085759745
323150251207,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,5,33,59,41,1,10,7,Rush,Malcolm Brown rush for 7 yards to the IowSt 34.,0.4598399849082394
323150251209,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,30,7,32315025121,4,4,5,67,33,3,2,23,Pass Completion,Case McCoy pass complete to Cayleb Jones for 23 yards to the IowSt 10 for a 1ST down.,0.9258082046975225
323150251218,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,33,7,32315025121,4,1,23,92,8,4,8,25,Field Goal Good,Nick Jordan 25 yard field goal GOOD.,-0.699708642016228
323150251222,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,33,32315025122,4,0,45,38,38,2,1,6,Rush,Steele Jantz rush for 6 yards to the Texas 32.,-0.2686039533388854
323150251221,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,33,32315025122,4,0,55,47,47,1,10,9,Pass Completion,Steele Jantz pass complete to Tad Ecby for 9 yards to the Texas 38.,1.010286769016353
323150251220,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,33,32315025122,4,1,10,58,58,1,10,11,Pass Completion,Steele Jantz pass complete to Jarvis West for 11 yards to the Texas 47 for a 1ST down.,0.9485009707728855
323150251223,Iowa State,Big 12,Texas,Big 12,Texas,Iowa State,7,33,32315025122,4,0,23,32,32,2,4,0,Pass Interception,"Steele Jantz pass intercepted by Josh Turner at the Texas 13, returned for no gain to the Texas 13.",-4.157109438193512
323150251229,Texas,Big 12,Iowa State,Big 12,Texas,Iowa State,33,7,32315025123,4,0,0,13,87,1,10,-2,Rush,Team rush for a loss of 2 yards to the Texas 11.,-0.49784969314243188
323222305004,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230501,1,15,0,67,67,1,10,44,Rush,"James White rush for 44 yards to the Kans 23, tackled by Bradley McDougald for a 1ST down.",2.7650789910699203
323222305002,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230501,1,15,0,78,78,1,10,11,Pass Completion,"Steele Jantz pass complete to Quenton Bundrage for 11 yards to the IowSt 33, tackled by Brandon Bourbon for a 1ST down.",0.8429281331999734
323222305006,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230501,1,15,0,23,23,1,10,5,Pass Completion,"Steele Jantz pass complete to Chris Young for 5 yards to the Kans 18, tackled by Lubbock Smith.",0.0748292871583285
323222305008,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230501,1,15,0,15,15,3,2,3,Rush,"James White rush for 3 yards to the Kans 12, tackled by Lubbock Smith and Anthony McDonald for a 1ST down.",0.2002614267214685
323222305007,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230501,1,15,0,18,18,2,5,3,Rush,"James White rush for 3 yards to the Kans 15, tackled by Toben Opurum.",-0.141207577844494
323222305010,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230501,1,15,0,12,12,1,10,4,Rush,"Steele Jantz rush for 4 yards, fumbled, forced by Keba Agostinho, recovered by Kans Josh Williams at the Kans 8.",-0.0164369257993080
323222305012,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,0,32322230502,1,12,49,8,92,2,10,6,Rush,"James Sims rush for 6 yards to the Kans 14, tackled by Cliff Stokes.",0.08575318476204430
323222305013,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,0,32322230502,1,12,49,14,86,3,4,13,Rush,"Michael Cummings rush for 13 yards, fumbled, forced by Jacques Washington, recovered by IowSt Cleyon Laing at the Kans 27.",1.14995588171101825
323222305011,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,0,32322230502,1,15,0,8,92,1,10,0,Rush,"Tony Pierson rush for no gain to the Kans 8, tackled by Durrell Givens and Jeremiah George.",-0.31971922650399255
323222305016,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230503,1,11,28,24,24,3,7,0,Penalty,IOWA ST penalty 5 yard false start on Ernst Brun Jr. accepted.,
323222305017,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230503,1,11,28,29,29,3,12,0,Pass Incompletion,Steele Jantz pass incomplete to Chris Young.,-0.9944406148573164
323222305015,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230503,1,11,28,27,27,2,10,3,Pass Completion,"Steele Jantz pass complete to Chris Young for 3 yards to the Kans 24, tackled by Anthony McDonald and Lubbock Smith.",-0.2093670493815374
323222305014,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,0,0,32322230503,1,12,49,27,27,1,10,0,Pass Incompletion,Steele Jantz pass incomplete to Albert Gary.,-0.490975886965904
323222305018,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,0,32322230503,1,10,18,29,29,4,12,47,Field Goal Good,Edwin Arceo 47 yard field goal GOOD.,1.2605117851660044
323222305019,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,0,32322230503,1,10,18,65,65,-1,-1,0,Kickoff,Edwin Arceo kickoff for 65 yards for a touchback.,
323222305029,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,65,35,1,10,17,Pass Completion,"Michael Cummings pass complete to Taylor Cox for 17 yards to the IowSt 18, tackled by C.J. Morgan out-of-bounds for a 1ST down.",0.380796074706365
323222305028,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,63,37,4,1,2,Rush,"James Sims rush for 2 yards to the IowSt 35, tackled by Willie Scott and Jake McDonough for a 1ST down.",1.6852080831178535
323222305027,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,62,38,3,2,1,Rush,"James Sims rush for 1 yard to the IowSt 37, tackled by David Irving.",-0.8626026385890721
323222305025,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,54,46,1,10,1,Rush,"Taylor Cox rush for 1 yard to the IowSt 45, tackled by Willie Scott.",-0.7942209074247197
323222305026,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,55,45,2,9,7,Rush,"Tony Pierson rush for 7 yards to the IowSt 38, tackled by Cleyon Laing.",0.5423140872534466
323222305023,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,36,64,1,10,3,Rush,"James Sims rush for 3 yards to the Kans 39, tackled by Willie Scott.",-0.4136553890915255
323222305022,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,34,66,3,1,2,Rush,"Taylor Cox rush for 2 yards to the Kans 36, tackled by Roosevelt Maggitt for a 1ST down.",0.9535963738949382
323222305021,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,29,71,2,6,5,Rush,"Tony Pierson rush for 5 yards to the Kans 34, tackled by Cliff Stokes and A.J. Klein.",0.0912547629899487
323222305020,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,25,75,1,10,4,Rush,"James Sims rush for 4 yards to the Kans 29, tackled by Jeremiah George.",-0.1142886249388964
323222305024,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,39,61,2,7,0,Penalty,"IOWA ST penalty 15 yard personal foul on N/A accepted, no play.",
323222305034,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,7,3,32322230504,1,4,22,97,3,-1,-1,0,Extra Point Good,Nick Prolago extra point GOOD.,
323222305035,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,4,22,35,65,-1,-1,17,Kickoff,"Nick Prolago kickoff for 61 yards returned by Albert Gary for 17 yards to the IowSt 11, tackled by Tyler Patmon, IOWA ST penalty 10 yard illegal block on N/A accepted.",
323222305033,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,6,3,32322230504,1,4,22,98,2,1,2,2,Rush,Taylor Cox rush for 2 yards for a TOUCHDOWN.,
323222305030,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,0,3,32322230504,1,10,18,82,18,1,10,16,Pass Completion,"Michael Cummings pass complete to James Sims for 16 yards to the IowSt 2, tackled by Jeremiah George out-of-bounds for a 1ST down.",1.378557411398493
323222305044,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,4,16,23,23,1,10,6,Rush,"Sam B. Richardson rush for 6 yards to the Kans 17, tackled by Ben Heeney.",0.1912250505569165
323222305039,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,4,16,74,74,1,10,6,Rush,"Shontrelle Johnson rush for 6 yards to the IowSt 32, tackled by Ben Heeney and Darius Willis.",0.3420124320108239
323222305038,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,4,16,81,81,2,2,7,Rush,"Shontrelle Johnson rush for 7 yards to the IowSt 26, tackled by Jake Love and Darius Willis for a 1ST down.",0.1528473642934109
323222305041,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,4,16,59,59,1,10,6,Rush,"Shontrelle Johnson rush for 6 yards to the IowSt 47, tackled by Ben Heeney.",0.3989351639023673
323222305037,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,4,16,89,89,1,10,8,Rush,"Sam B. Richardson rush for 8 yards to the IowSt 19, tackled by Darius Willis and Ben Heeney.",0.60394863137329494
323222305042,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,4,16,53,53,2,4,0,Rush,"Shontrelle Johnson rush for no gain to the IowSt 47, tackled by Ben Goodman.",-1.2417464247859178
323222305047,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,7,32322230505,1,0,36,3,3,-1,-1,0,Extra Point Good,Edwin Arceo extra point GOOD.,
323222305048,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,0,32,65,65,-1,-1,17,Kickoff,"Edwin Arceo kickoff for 60 yards returned by Tony Pierson for 17 yards to the Kans 22, tackled by Matt Morton and C.J. Morgan.",
323222305043,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,4,16,53,53,3,4,30,Pass Completion,"Sam B. Richardson pass complete to Josh Lenz for 30 yards to the Kans 23, tackled by Greg Brown for a 1ST down.",2.8378459326107493
323222305040,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,4,16,68,68,2,4,9,Pass Completion,"Sam B. Richardson pass complete to Josh Lenz for 9 yards to the IowSt 41, tackled by Ben Heeney out-of-bounds for a 1ST down.",1.0057515306517147
323222305045,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,3,7,32322230505,1,4,16,17,17,2,4,6,Rush,"Jeff Woody rush for 6 yards to the Kans 11, tackled by Ben Goodman for a 1ST down.",-0.048986785853613
323222305046,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,9,7,32322230505,1,0,36,11,11,1,10,11,Rush,Jeff Woody rush for 11 yards for a TOUCHDOWN.,
323222305055,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,14,10,32322230506,2,14,50,35,65,-1,-1,21,Kickoff,"Nick Prolago kickoff for 48 yards returned by Albert Gary for 21 yards to the IowSt 38, tackled by Bradley McDougald.",
323222305053,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,13,10,32322230506,2,14,50,45,55,1,10,55,Rush,Tony Pierson rush for 55 yards for a TOUCHDOWN.,
323222305051,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,7,10,32322230506,1,0,32,33,67,1,10,12,Rush,James Sims rush for 12 yards to the Kans 45 out-of-bounds for a 1ST down.,1.1524434318247838
323222305050,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,7,10,32322230506,1,0,32,22,78,1,10,11,Rush,"James Sims rush for 11 yards to the Kans 33, tackled by Willie Scott for a 1ST down.",0.8429281331999734
323222305054,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,14,10,32322230506,2,14,50,97,3,-1,-1,0,Extra Point Good,Nick Prolago extra point GOOD.,
323222305061,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230507,2,14,45,46,46,4,10,0,Punt,"Kirby Van Der Kamp punt for 40 yards, downed at the Kans 6.",
323222305060,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230507,2,14,45,46,46,3,10,0,Pass Incompletion,Sam B. Richardson pass incomplete to James White.,-0.8290531833170763
323222305059,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230507,2,14,45,46,46,2,10,0,Rush,"Sam B. Richardson rush for no gain to the Kans 46, tackled by Keba Agostinho.",-1.0652839330421226
323222305057,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230507,2,14,45,56,56,2,4,10,Pass Completion,"Sam B. Richardson pass complete to Jerome Tiller for 10 yards to the Kans 46, tackled by JaCorey Shepherd out-of-bounds for a 1ST down.",1.0067201687079930
323222305056,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230507,2,14,45,62,62,1,10,6,Rush,"James White rush for 6 yards to the IowSt 44, tackled by Greg Brown.",0.4029960638370333
323222305058,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230507,2,14,45,46,46,1,10,0,Pass Incompletion,"Sam B. Richardson pass incomplete to Jerome Tiller, broken up by Greg Brown.",-1.0250974847844603
323222305063,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,14,10,32322230508,2,13,10,7,93,2,9,3,Rush,"Michael Cummings rush for 3 yards to the Kans 10, tackled by Cleyon Laing.",-0.0634414303384956
323222305065,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,14,10,32322230508,2,13,10,10,90,4,6,0,Punt,"Ron Doherty punt for 29 yards, fair catch by Aaron Horne at the Kans 39.",
323222305062,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,14,10,32322230508,2,13,10,6,94,1,10,1,Rush,"Tony Pierson rush for 1 yard to the Kans 7, tackled by David Irving and Cleyon Laing.",-0.24672188323678767
323222305064,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,14,10,32322230508,2,13,10,10,90,3,6,0,Pass Incompletion,Dayne Crist pass incomplete to N/A.,-0.1170115704364605
323222305072,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,17,14,32322230509,2,11,23,65,65,-1,-1,0,Kickoff,Edwin Arceo kickoff for 65 yards for a touchback.,
323222305067,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230509,2,11,53,33,33,2,4,0,Pass Incompletion,Sam B. Richardson pass incomplete to Albert Gary.,-0.8109939031549853
323222305070,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,16,14,32322230509,2,11,23,11,11,1,10,11,Pass Completion,"Sam B. Richardson pass complete to Albert Gary for 11 yards for a TOUCHDOWN, KANSAS penalty offside declined.",
323222305071,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,17,14,32322230509,2,11,23,3,3,-1,-1,0,Extra Point Good,Edwin Arceo extra point GOOD.,
323222305069,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230509,2,11,38,33,33,3,4,22,Rush,"Jeff Woody rush for 22 yards to the Kans 11, tackled by Dexter Linton and Tunde Bakare out-of-bounds for a 1ST down.",1.1713993450972743
323222305068,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230509,2,11,38,33,33,3,4,0,Timeout,"Timeout Kansas, clock 11:38.",
323222305066,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,10,14,32322230509,2,11,53,39,39,1,10,6,Pass Completion,Sam B. Richardson pass complete to Quenton Bundrage for 6 yards to the Kans 33 out-of-bounds.,0.258293699621337
323222305073,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,14,17,32322230510,2,11,23,25,75,1,10,1,Rush,"James Sims rush for 1 yard to the Kans 26, tackled by Willie Scott.",-0.58747954310168553
323222305075,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,14,17,32322230510,2,11,23,41,59,1,10,1,Rush,"James Sims rush for 1 yard, fumbled, forced by Durrell Givens, recovered by IowSt Durrell Givens at the Kans 42.",-0.9199637917398017
323222305074,Kansas,Big 12,Iowa State,Big 12,Kansas,Iowa State,14,17,32322230510,2,11,23,26,74,2,9,0,Penalty,"IOWA ST penalty 15 yard pass interference on Jacques Washington accepted, no play.",
323222305080,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,17,14,32322230511,2,10,32,43,43,3,11,12,Pass Completion,"Sam B. Richardson pass complete to Jarvis West for 12 yards to the Kans 31, tackled by Greg Brown for a 1ST down.",2.631122029798364
323222305085,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,24,14,32322230511,2,8,41,65,65,-1,-1,0,Kickoff,Edwin Arceo kickoff for 65 yards for a touchback.,
323222305084,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,24,14,32322230511,2,8,41,3,3,-1,-1,0,Extra Point Good,Edwin Arceo extra point GOOD.,
323222305081,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,17,14,32322230511,2,9,7,31,31,1,10,0,Timeout,"Timeout Kansas, clock 09:07.",
323222305077,Iowa State,Big 12,Kansas,Big 12,Kansas,Iowa State,17,14,32322230511,2,10,32,42,42,1,10,0,Rush,"Sam B. Richardson rush for no gain to the Kans 42, tackled by Toben Opurum and Ben Heeney.",-0.908489395271188
