"","Event.Category","Name","First.Name","Last.Name","Name.Key","Gender","Class","Season","Event","Round","Place","Time","Minutes","Seconds","Flag","Pts","Event.Name","Date","Course","Hometown","Swimmer.Pr.Rank","Event.PR.Rank"
"2717","Swimming","Lexi Horner"," Lexi","Horner","lexihorner","W","JR","2019-2020","100 Y Breast","Timed Finals","8th","01:07.3",1.12166666666667,67.3,"","585","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Johnston, IA",19,34
"2718","Swimming","Lexi Horner"," Lexi","Horner","lexihorner","W","JR","2019-2020","100 Y IM","Timed Finals","10th","01:00.9",1.015,60.9,"","585","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Johnston, IA",4,15
"2719","Swimming","Sage Ohlensehlen"," Sage","Ohlensehlen","sageohlensehlen","W","JR","2019-2020","200 Y Breast","Timed Finals","6th","02:26.8",2.44666666666667,146.8,"","583","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Bettendorf, IA",14,44
"2720","Swimming","Macy Rink"," Macy","Rink","macyrink","W","FR","2019-2020","100 Y IM","Timed Finals","11th","01:01.3",1.02166666666667,61.3,"","574","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Bloomington, IL",1,16
"2721","Swimming","Allyssa Fluit"," Allyssa","Fluit","allyssafluit","W","SR","2019-2020","100 Y IM","Timed Finals","12th","01:01.3",1.02166666666667,61.3,"","573","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Pleasant Hill, IA",3,16
"2722","Swimming","Zoe Mekus"," Zoe","Mekus","zoemekus","W","FR","2019-2020","100 Y Breast","Timed Finals","–","01:08.0",1.13333333333333,68,"","567","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","West Monroe, LA",8,38
"2723","Swimming","Julia Koluch"," Julia","Koluch","juliakoluch","W","FR","2019-2020","100 Y IM","Timed Finals","13th","01:01.8",1.03,61.8,"","560","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Zelechow, PO",1,18
"2724","Swimming","Taylor Hartley"," Taylor","Hartley","taylorhartley","W","SO","2019-2020","1000 Y Free","Timed Finals","11th","10:55.8",10.93,655.8,"","557","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Fort Dodge, IA",6,34
"2725","Swimming","Grace Reeder"," Grace","Reeder","gracereeder","W","FR","2019-2020","100 Y IM","Timed Finals","16th","01:02.0",1.03333333333333,62,"","552","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Asheville, NC",1,19
"2726","Swimming","Ariel Wooden"," Ariel","Wooden","arielwooden","W","FR","2019-2020","100 Y IM","Timed Finals","17th","01:02.1",1.035,62.1,"","551","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Chino Hills, CA",1,20
"2727","Swimming","Paige Hanley"," Paige","Hanley","paigehanley","W","FR","2019-2020","200 Y Breast","Timed Finals","8th","02:30.0",2.5,150,"","546","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Orinda, CA",4,56
"2728","Swimming","Alleyna Thomas"," Alleyna","Thomas","alleynathomas","W","SO","2019-2020","1000 Y Free","Timed Finals","12th","11:00.4",11.0066666666667,660.4,"","546","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Iowa City, IA",7,39
"2729","Swimming","Georgia Clark"," Georgia","Clark","georgiaclark","W","FR","2019-2020","100 Y IM","Timed Finals","19th","01:02.3",1.03833333333333,62.3,"","545","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Kansas City, MO",1,21
"2730","Swimming","Helena Blumenau"," Helena","Blumenau","helenablumenau","W","FR","2019-2020","500 Y Free","Timed Finals","–","05:24.0",5.4,324,"","541","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Highland Park, ILL",4,85
"2731","Swimming","Zoe Mekus"," Zoe","Mekus","zoemekus","W","FR","2019-2020","200 Y Breast","Timed Finals","–","02:31.2",2.52,151.2,"","533","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","West Monroe, LA",8,58
"2732","Swimming","Erin Lang"," Erin","Lang","erinlang","W","FR","2019-2020","100 Y IM","Timed Finals","21st","01:02.8",1.04666666666667,62.8,"","533","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Fort Collins, CO",1,24
"2733","Swimming","Maddie Ziegert"," Maddie","Ziegert","maddieziegert","W","FR","2019-2020","100 Y IM","Timed Finals","23rd","01:02.8",1.04666666666667,62.8,"","532","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Granger, IN",1,24
"2734","Swimming","Sage Ohlensehlen"," Sage","Ohlensehlen","sageohlensehlen","W","JR","2019-2020","100 Y IM","Timed Finals","24th","01:02.9",1.04833333333333,62.9,"","531","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Bettendorf, IA",1,25
"2735","Swimming","Helena Blumenau"," Helena","Blumenau","helenablumenau","W","FR","2019-2020","1000 Y Free","Timed Finals","–","11:06.3",11.105,666.3,"","531","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Highland Park, ILL",4,44
"2736","Swimming","Meghan Hackett"," Meghan","Hackett","meghanhackett","W","SR","2019-2020","100 Y Fly","Timed Finals","–","01:01.1",1.01833333333333,61.1,"","529","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Cedar Falls, IA",24,99
"2737","Swimming","Helena Blumenau"," Helena","Blumenau","helenablumenau","W","FR","2019-2020","100 Y IM","Timed Finals","25th","01:02.9",1.04833333333333,62.9,"","529","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Highland Park, ILL",1,25
"2738","Swimming","Anna Brooker"," Anna","Brooker","annabrooker","W","FR","2019-2020","100 Y IM","Timed Finals","26th","01:03.0",1.05,63,"","527","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Carlsbad, CA",1,26
"2739","Swimming","Alleyna Thomas"," Alleyna","Thomas","alleynathomas","W","SO","2019-2020","500 Y Free","Timed Finals","12th","05:28.0",5.46666666666667,328,"","522","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Iowa City, IA",11,89
"2740","Swimming","Zoe Pawloski"," Zoe","Pawloski","zoepawloski","W","FR","2019-2020","200 Y Back","Timed Finals","10th","02:14.1",2.235,134.1,"","521","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Council Bluffs, IA",3,54
"2741","Swimming","Christina Kaufman"," Christina","Kaufman","christinakaufman","W","FR","2019-2020","200 Y Fly","Timed Finals","8th","02:16.3",2.27166666666667,136.3,"","519","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Oak Brook, IL",8,64
"2742","Swimming","Christina Kaufman"," Christina","Kaufman","christinakaufman","W","FR","2019-2020","100 Y Fly","Timed Finals","–","01:02.2",1.03666666666667,62.2,"","501","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Oak Brook, IL",5,103
"2743","Swimming","Amy Lenderink"," Amy","Lenderink","amylenderink","W","SR","2019-2020","200 Y Fly","Timed Finals","9th","02:17.9",2.29833333333333,137.9,"","501","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Parker, CO",23,67
"2744","Swimming","Paige Hanley"," Paige","Hanley","paigehanley","W","FR","2019-2020","100 Y IM","Timed Finals","35th","01:04.1",1.06833333333333,64.1,"","500","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Orinda, CA",1,29
"2745","Swimming","Zoe Mekus"," Zoe","Mekus","zoemekus","W","FR","2019-2020","100 Y IM","Timed Finals","37th","01:04.9",1.08166666666667,64.9,"","483","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","West Monroe, LA",1,30
"2746","Swimming","Amy Lenderink"," Amy","Lenderink","amylenderink","W","SR","2019-2020","100 Y Fly","Timed Finals","–","01:03.3",1.055,63.3,"","475","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Parker, CO",22,105
"2747","Swimming","Taylor Hartley"," Taylor","Hartley","taylorhartley","W","SO","2019-2020","100 Y IM","Timed Finals","38th","01:05.4",1.09,65.4,"","471","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Fort Dodge, IA",1,32
"2748","Swimming","Alleyna Thomas"," Alleyna","Thomas","alleynathomas","W","SO","2019-2020","100 Y IM","Timed Finals","41st","01:06.8",1.11333333333333,66.8,"","442","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Iowa City, IA",1,33
"2749","Swimming","Christina Kaufman"," Christina","Kaufman","christinakaufman","W","FR","2019-2020","100 Y IM","Timed Finals","42nd","01:07.1",1.11833333333333,67.1,"","436","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Oak Brook, IL",1,34
"2750","Swimming","Mateusz Arndt"," Mateusz","Arndt","mateuszarndt","M","SO","2019-2020","500 Y Free","Timed Finals","1st","04:30.0",4.5,270,"","768","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Goynia, PO",14,29
"2751","Swimming","Mateusz Arndt"," Mateusz","Arndt","mateuszarndt","M","SO","2019-2020","1000 Y Free","Timed Finals","1st","09:25.5",9.425,565.5,"","751","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Goynia, PO",4,6
"2752","Swimming","Michael Tenney"," Michael","Tenney","michaeltenney","M","SR","2019-2020","200 Y Free","Timed Finals","2nd","01:39.2",1.65333333333333,99.2,"","736","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Chino Hills, CA",4,21
"2753","Swimming","Aleksey TARASENKO"," Aleksey","TARASENKO","alekseytarasenko","M","SO","2019-2020","200 Y Free","Timed Finals","3rd","01:39.3",1.655,99.3,"","731","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","UZB",9,22
"2754","Swimming","Evan Holt"," Evan","Holt","evanholt","M","FR","2019-2020","1000 Y Free","Timed Finals","3rd","09:39.2",9.65333333333333,579.2,"","699","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Kearney, MO",5,19
"2755","Swimming","Evan Holt"," Evan","Holt","evanholt","M","FR","2019-2020","500 Y Free","Timed Finals","–","04:40.6",4.67666666666667,280.6,"","684","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Kearney, MO",6,68
"2756","Swimming","Michael Tenney"," Michael","Tenney","michaeltenney","M","SR","2019-2020","200 Y Fly","Timed Finals","1st","01:50.7",1.845,110.7,"","680","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Chino Hills, CA",21,23
"2757","Swimming","Ryan Purdy"," Ryan","Purdy","ryanpurdy","M","FR","2019-2020","200 Y Back","Timed Finals","2nd","01:49.2",1.82,109.2,"","673","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Glenview, IL",4,12
"2758","Swimming","Andrew Fierke"," Andrew","Fierke","andrewfierke","M","SO","2019-2020","500 Y Free","Timed Finals","–","04:42.8",4.71333333333333,282.8,"","669","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Fort Dodge, IA",14,72
"2759","Swimming","Andrew Fierke"," Andrew","Fierke","andrewfierke","M","SO","2019-2020","1000 Y Free","Timed Finals","6th","09:48.2",9.80333333333333,588.2,"","667","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Fort Dodge, IA",9,21
"2760","Swimming","Dolan Craine"," Dolan","Craine","dolancraine","M","SO","2019-2020","200 Y IM","Timed Finals","–","01:53.3",1.88833333333333,113.3,"","650","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Carver, MN",6,31
"2761","Swimming","Will Myhre"," Will","Myhre","willmyhre","M","FR","2019-2020","200 Y Breast","Timed Finals","–","02:05.0",2.08333333333333,125,"","644","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","St. Charles, IL",4,38
"2762","Swimming","Daniel Swanepoel"," Daniel","Swanepoel","danielswanepoel","M","JR","2019-2020","200 Y Breast","Timed Finals","–","02:05.3",2.08833333333333,125.3,"","638","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Cape Town, SAF",21,41
"2763","Swimming","Jackson Allmon"," Jackson","Allmon","jacksonallmon","M","SO","2019-2020","200 Y Free","Timed Finals","4th","01:44.0",1.73333333333333,104,"","637","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Council Bluffs, IA",10,54
"2764","Swimming","Ryan Purdy"," Ryan","Purdy","ryanpurdy","M","FR","2019-2020","200 Y IM","Timed Finals","–","01:54.6",1.91,114.6,"","628","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Glenview, IL",4,37
"2765","Swimming","Daniel Swanepoel"," Daniel","Swanepoel","danielswanepoel","M","JR","2019-2020","200 Y IM","Timed Finals","–","01:54.8",1.91333333333333,114.8,"","624","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Cape Town, SAF",18,38
"2766","Swimming","Thomas Pederson"," Thomas","Pederson","thomaspederson","M","JR","2019-2020","500 Y Free","Timed Finals","–","04:50.1",4.835,290.1,"","619","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Minnetonka, MN",11,76
"2767","Swimming","Dolan Craine"," Dolan","Craine","dolancraine","M","SO","2019-2020","200 Y Fly","Timed Finals","3rd","01:54.4",1.90666666666667,114.4,"","616","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Carver, MN",7,39
"2768","Swimming","Thomas Pederson"," Thomas","Pederson","thomaspederson","M","JR","2019-2020","200 Y Free","Timed Finals","5th","01:45.3",1.755,105.3,"","614","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Minnetonka, MN",16,59
"2769","Swimming","Jackson Allmon"," Jackson","Allmon","jacksonallmon","M","SO","2019-2020","200 Y Fly","Timed Finals","5th","01:55.8",1.93,115.8,"","594","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Council Bluffs, IA",11,44
"2770","Swimming","Jacob Rosenkoetter"," Jacob","Rosenkoetter","jacobrosenkoetter","M","JR","2019-2020","200 Y Back","Timed Finals","5th","01:55.8",1.93,115.8,"","565","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Austin, TX",12,46
"2771","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","200 Y Back","Timed Finals","7th","01:56.9",1.94833333333333,116.9,"","549","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Dubuque, IA",19,50
"2772","Swimming","Weston Credit"," Weston","Credit","westoncredit","M","SR","2019-2020","200 Y Breast","Timed Finals","–","02:13.0",2.21666666666667,133,"","535","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","La Grange, IL",28,68
"2773","Swimming","Caleb Babb"," Caleb","Babb","calebbabb","M","SO","2019-2020","200 Y Breast","Timed Finals","–","02:13.8",2.23,133.8,"","525","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"SCY","Jacksonville, IL",12,69
"2774","Swimming","Hannah Burvill"," Hannah","Burvill","hannahburvill","W","SR","2019-2020","200 Y Free","Timed Finals","4th","01:46.8",1.78,106.8,"","798","SMU Classic",2019-10-11,"SCY","Pryford, GBR",12,12
"2775","Swimming","Kelsey Drake"," Kelsey","Drake","kelseydrake","W","JR","2019-2020","200 Y Fly","Timed Finals","3rd","01:59.7",1.995,119.7,"","765","SMU Classic",2019-10-11,"SCY","Marion, IA",7,7
"2776","Swimming","Hannah Burvill"," Hannah","Burvill","hannahburvill","W","SR","2019-2020","200 Y Back","Timed Finals","4th","01:58.2",1.97,118.2,"","760","SMU Classic",2019-10-11,"SCY","Pryford, GBR",3,5
"2777","Swimming","Millie Sansome"," Millie","Sansome","milliesansome","W","FR","2019-2020","500 Y Free","Timed Finals","3rd","04:49.4",4.82333333333333,289.4,"","760","SMU Classic",2019-10-11,"SCY","Marlow, ENG",1,7
"2778","Swimming","Millie Sansome"," Millie","Sansome","milliesansome","W","FR","2019-2020","400 Y IM","Timed Finals","3rd","04:18.8",4.31333333333333,258.8,"","745","SMU Classic",2019-10-11,"SCY","Marlow, ENG",2,2
"2779","Swimming","Allyssa Fluit"," Allyssa","Fluit","allyssafluit","W","SR","2019-2020","200 Y Free","Timed Finals","9th","01:50.3",1.83833333333333,110.3,"","725","SMU Classic",2019-10-11,"SCY","Pleasant Hill, IA",17,36
"2780","Swimming","Lauren McDougall"," Lauren","McDougall","laurenmcdougall","W","SO","2019-2020","200 Y Free","Timed Finals","–","01:50.4",1.84,110.4,"R","723","SMU Classic",2019-10-11,"SCY","Sydney, AUS",4,37
"2781","Swimming","Millie Sansome"," Millie","Sansome","milliesansome","W","FR","2019-2020","200 Y IM","Timed Finals","5th","02:04.0",2.06666666666667,124,"","711","SMU Classic",2019-10-11,"SCY","Marlow, ENG",1,13
"2782","Swimming","Allyssa Fluit"," Allyssa","Fluit","allyssafluit","W","SR","2019-2020","500 Y Free","Timed Finals","10th","04:57.3",4.955,297.3,"","701","SMU Classic",2019-10-11,"SCY","Pleasant Hill, IA",18,29
"2783","Swimming","Aleksandra Olesiak"," Aleksandra","Olesiak","aleksandraolesiak","W","FR","2019-2020","100 Y Breast","Timed Finals","6th","01:03.4",1.05666666666667,63.4,"","701","SMU Classic",2019-10-11,"SCY","Colorado Springs, CO",3,3
"2784","Swimming","Anna Brooker"," Anna","Brooker","annabrooker","W","FR","2019-2020","200 Y Back","Timed Finals","11th","02:02.0",2.03333333333333,122,"","690","SMU Classic",2019-10-11,"SCY","Carlsbad, CA",3,15
"2785","Swimming","Aleksandra Olesiak"," Aleksandra","Olesiak","aleksandraolesiak","W","FR","2019-2020","200 Y Breast","Timed Finals","5th","02:19.1",2.31833333333333,139.1,"","685","SMU Classic",2019-10-11,"SCY","Colorado Springs, CO",8,9
"2786","Swimming","Anna Brooker"," Anna","Brooker","annabrooker","W","FR","2019-2020","400 Y IM","Timed Finals","11th","04:28.8",4.48,268.8,"","665","SMU Classic",2019-10-11,"SCY","Carlsbad, CA",2,7
"2787","Swimming","Kelsey Drake"," Kelsey","Drake","kelseydrake","W","JR","2019-2020","200 Y Breast","Timed Finals","12th","02:21.1",2.35166666666667,141.1,"","655","SMU Classic",2019-10-11,"SCY","Marion, IA",1,15
"2788","Swimming","Anna Brooker"," Anna","Brooker","annabrooker","W","FR","2019-2020","200 Y IM","Timed Finals","12th","02:07.5",2.125,127.5,"","654","SMU Classic",2019-10-11,"SCY","Carlsbad, CA",1,31
"2789","Swimming","Lauren McDougall"," Lauren","McDougall","laurenmcdougall","W","SO","2019-2020","200 Y Fly","Timed Finals","12th","02:09.5",2.15833333333333,129.5,"","604","SMU Classic",2019-10-11,"SCY","Sydney, AUS",1,44
"2790","Swimming","Anna Brooker"," Anna","Brooker","annabrooker","W","FR","2019-2020","100 Y Breast","Timed Finals","12th","01:14.4",1.24,74.4,"","433","SMU Classic",2019-10-11,"SCY","Carlsbad, CA",1,42
"2791","Swimming","Aleksey TARASENKO"," Aleksey","TARASENKO","alekseytarasenko","M","SO","2019-2020","200 Y Free","Timed Finals","1st","01:37.4",1.62333333333333,97.4,"","777","Iowa vs. Minnesota",2019-10-26,"SCY","UZB",5,10
"2792","Swimming","Mateusz Arndt"," Mateusz","Arndt","mateuszarndt","M","SO","2019-2020","500 Y Free","Timed Finals","2nd","04:29.1",4.485,269.1,"","776","Iowa vs. Minnesota",2019-10-26,"SCY","Goynia, PO",12,24
"2793","Swimming","Evan Holt"," Evan","Holt","evanholt","M","FR","2019-2020","1000 Y Free","Timed Finals","2nd","09:28.2",9.47,568.2,"","740","Iowa vs. Minnesota",2019-10-26,"SCY","Kearney, MO",3,9
"2794","Swimming","Mateusz Arndt"," Mateusz","Arndt","mateuszarndt","M","SO","2019-2020","1000 Y Free","Timed Finals","3rd","09:31.3",9.52166666666667,571.3,"","728","Iowa vs. Minnesota",2019-10-26,"SCY","Goynia, PO",7,13
"2795","Swimming","Evan Holt"," Evan","Holt","evanholt","M","FR","2019-2020","500 Y Free","Timed Finals","3rd","04:35.3",4.58833333333333,275.3,"","724","Iowa vs. Minnesota",2019-10-26,"SCY","Kearney, MO",3,51
"2796","Swimming","Michael Tenney"," Michael","Tenney","michaeltenney","M","SR","2019-2020","200 Y Fly","Timed Finals","1st","01:48.5",1.80833333333333,108.5,"","723","Iowa vs. Minnesota",2019-10-26,"SCY","Chino Hills, CA",13,14
"2797","Swimming","Daniel Swanepoel"," Daniel","Swanepoel","danielswanepoel","M","JR","2019-2020","200 Y Breast","Timed Finals","2nd","02:00.4",2.00666666666667,120.4,"","720","Iowa vs. Minnesota",2019-10-26,"SCY","Cape Town, SAF",11,19
"2798","Swimming","Ryan Purdy"," Ryan","Purdy","ryanpurdy","M","FR","2019-2020","200 Y Back","Timed Finals","3rd","01:47.2",1.78666666666667,107.2,"","713","Iowa vs. Minnesota",2019-10-26,"SCY","Glenview, IL",3,8
"2799","Swimming","Andrew Fierke"," Andrew","Fierke","andrewfierke","M","SO","2019-2020","1000 Y Free","Timed Finals","4th","09:36.4",9.60666666666667,576.4,"","709","Iowa vs. Minnesota",2019-10-26,"SCY","Fort Dodge, IA",7,18
"2800","Swimming","Michael Tenney"," Michael","Tenney","michaeltenney","M","SR","2019-2020","200 Y IM","Timed Finals","1st","01:50.4",1.84,110.4,"","702","Iowa vs. Minnesota",2019-10-26,"SCY","Chino Hills, CA",3,15
"2801","Swimming","Andrew Fierke"," Andrew","Fierke","andrewfierke","M","SO","2019-2020","500 Y Free","Timed Finals","5th","04:38.3",4.63833333333333,278.3,"","701","Iowa vs. Minnesota",2019-10-26,"SCY","Fort Dodge, IA",12,64
"2802","Swimming","Daniel Swanepoel"," Daniel","Swanepoel","danielswanepoel","M","JR","2019-2020","200 Y IM","Timed Finals","3rd","01:51.2",1.85333333333333,111.2,"","688","Iowa vs. Minnesota",2019-10-26,"SCY","Cape Town, SAF",10,19
"2803","Swimming","Dolan Craine"," Dolan","Craine","dolancraine","M","SO","2019-2020","200 Y IM","Timed Finals","–","01:52.7",1.87833333333333,112.7,"","660","Iowa vs. Minnesota",2019-10-26,"SCY","Carver, MN",4,26
"2804","Swimming","Thomas Pederson"," Thomas","Pederson","thomaspederson","M","JR","2019-2020","200 Y Free","Timed Finals","6th","01:43.0",1.71666666666667,103,"","656","Iowa vs. Minnesota",2019-10-26,"SCY","Minnetonka, MN",11,50
"2805","Swimming","Jackson Allmon"," Jackson","Allmon","jacksonallmon","M","SO","2019-2020","200 Y Free","Timed Finals","7th","01:43.5",1.725,103.5,"","648","Iowa vs. Minnesota",2019-10-26,"SCY","Council Bluffs, IA",9,52
"2806","Swimming","Dolan Craine"," Dolan","Craine","dolancraine","M","SO","2019-2020","200 Y Fly","Timed Finals","4th","01:53.2",1.88666666666667,113.2,"","636","Iowa vs. Minnesota",2019-10-26,"SCY","Carver, MN",3,33
"2807","Swimming","Will Myhre"," Will","Myhre","willmyhre","M","FR","2019-2020","200 Y Breast","Timed Finals","5th","02:05.8",2.09666666666667,125.8,"","631","Iowa vs. Minnesota",2019-10-26,"SCY","St. Charles, IL",5,44
"2808","Swimming","Weston Credit"," Weston","Credit","westoncredit","M","SR","2019-2020","200 Y Breast","Timed Finals","6th","02:06.3",2.105,126.3,"","624","Iowa vs. Minnesota",2019-10-26,"SCY","La Grange, IL",16,47
"2809","Swimming","Evan Holt"," Evan","Holt","evanholt","M","FR","2019-2020","200 Y Fly","Timed Finals","5th","01:53.9",1.89833333333333,113.9,"","624","Iowa vs. Minnesota",2019-10-26,"SCY","Kearney, MO",3,36
"2810","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","200 Y Back","Timed Finals","–","01:52.3",1.87166666666667,112.3,"","620","Iowa vs. Minnesota",2019-10-26,"SCY","Dubuque, IA",8,31
"2811","Swimming","Jackson Allmon"," Jackson","Allmon","jacksonallmon","M","SO","2019-2020","500 Y Free","Timed Finals","8th","04:53.4",4.89,293.4,"","598","Iowa vs. Minnesota",2019-10-26,"SCY","Council Bluffs, IA",9,78
"2812","Swimming","Caleb Babb"," Caleb","Babb","calebbabb","M","SO","2019-2020","200 Y IM","Timed Finals","–","01:59.2",1.98666666666667,119.2,"","558","Iowa vs. Minnesota",2019-10-26,"SCY","Jacksonville, IL",3,51
"2813","Swimming","Jacob Rosenkoetter"," Jacob","Rosenkoetter","jacobrosenkoetter","M","JR","2019-2020","200 Y Back","Timed Finals","7th","01:56.7",1.945,116.7,"","552","Iowa vs. Minnesota",2019-10-26,"SCY","Austin, TX",14,49
"2814","Swimming","Caleb Babb"," Caleb","Babb","calebbabb","M","SO","2019-2020","200 Y Breast","Timed Finals","7th","02:12.9",2.215,132.9,"","535","Iowa vs. Minnesota",2019-10-26,"SCY","Jacksonville, IL",11,67
"2815","Swimming","Jackson Allmon"," Jackson","Allmon","jacksonallmon","M","SO","2019-2020","200 Y Fly","Timed Finals","8th","02:01.3",2.02166666666667,121.3,"","517","Iowa vs. Minnesota",2019-10-26,"SCY","Council Bluffs, IA",12,47
"2816","Swimming","Hannah Burvill"," Hannah","Burvill","hannahburvill","W","SR","2019-2020","200 Y Free","Timed Finals","1st","01:48.4",1.80666666666667,108.4,"","765","Iowa vs. Minnesota",2019-10-26,"SCY","Pryford, GBR",18,22
"2817","Swimming","Kelsey Drake"," Kelsey","Drake","kelseydrake","W","JR","2019-2020","200 Y Fly","Timed Finals","1st","02:00.4",2.00666666666667,120.4,"","752","Iowa vs. Minnesota",2019-10-26,"SCY","Marion, IA",11,11
"2818","Swimming","Kelsey Drake"," Kelsey","Drake","kelseydrake","W","JR","2019-2020","200 Y IM","Timed Finals","2nd","02:02.0",2.03333333333333,122,"","746","Iowa vs. Minnesota",2019-10-26,"SCY","Marion, IA",5,5
"2819","Swimming","Lauren McDougall"," Lauren","McDougall","laurenmcdougall","W","SO","2019-2020","200 Y Free","Timed Finals","3rd","01:50.6",1.84333333333333,110.6,"","719","Iowa vs. Minnesota",2019-10-26,"SCY","Sydney, AUS",6,39
"2820","Swimming","Millie Sansome"," Millie","Sansome","milliesansome","W","FR","2019-2020","1000 Y Free","Timed Finals","1st","10:03.7",10.0616666666667,603.7,"","714","Iowa vs. Minnesota",2019-10-26,"SCY","Marlow, ENG",3,3
"2821","Swimming","Allyssa Fluit"," Allyssa","Fluit","allyssafluit","W","SR","2019-2020","200 Y Free","Timed Finals","4th","01:50.9",1.84833333333333,110.9,"","713","Iowa vs. Minnesota",2019-10-26,"SCY","Pleasant Hill, IA",19,42
"2822","Swimming","Aleksandra Olesiak"," Aleksandra","Olesiak","aleksandraolesiak","W","FR","2019-2020","200 Y Breast","Timed Finals","3rd","02:17.8",2.29666666666667,137.8,"","705","Iowa vs. Minnesota",2019-10-26,"SCY","Colorado Springs, CO",4,4
"2823","Swimming","Millie Sansome"," Millie","Sansome","milliesansome","W","FR","2019-2020","200 Y Back","Timed Finals","1st","02:01.2",2.02,121.2,"","705","Iowa vs. Minnesota",2019-10-26,"SCY","Marlow, ENG",6,11
"2824","Swimming","Allyssa Fluit"," Allyssa","Fluit","allyssafluit","W","SR","2019-2020","500 Y Free","Timed Finals","2nd","04:57.0",4.95,297,"","703","Iowa vs. Minnesota",2019-10-26,"SCY","Pleasant Hill, IA",16,27
"2825","Swimming","Macy Rink"," Macy","Rink","macyrink","W","FR","2019-2020","200 Y Free","Timed Finals","5th","01:51.9",1.865,111.9,"","694","Iowa vs. Minnesota",2019-10-26,"SCY","Bloomington, IL",4,47
"2826","Swimming","Aleksandra Olesiak"," Aleksandra","Olesiak","aleksandraolesiak","W","FR","2019-2020","100 Y Breast","Timed Finals","3rd","01:03.9",1.065,63.9,"","684","Iowa vs. Minnesota",2019-10-26,"SCY","Colorado Springs, CO",5,7
