"","Name","Name.Key","Gender","Class","Event","Round","Place","Time","Minutes","Seconds","Flag","Pts","Event.Name","Date","Season","Course","Number","Times.Competed"
"146","Samuel Dumford","samueldumford","M","SR","50 Y Free","Prelims","59th","0:21.34",0.355666666666667,21.34,"","648","Ohio State Invitational",2016-11-18,"2016-2017","SCY",4,14
"147","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Prelims","30th","0:49.18",0.819666666666667,49.18,"","720","Big Ten Conference Championship",2017-02-22,"2016-2017","SCY",1,14
"148","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Prelims","37th","0:44.63",0.743833333333333,44.63,"","762","Big Ten Conference Championship",2017-02-22,"2016-2017","SCY",1,18
"149","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Free","Prelims","48th","0:20.66",0.344333333333333,20.66,"","715","Big Ten Conference Championship",2017-02-22,"2016-2017","SCY",1,17
"150","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","–","0:51.17",0.852833333333333,51.17,"R","639","Iowa vs. Northern Iowa, Western Illinois",2017-02-03,"2016-2017","SCY",2,14
"151","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Timed Finals","–","0:47.42",0.790333333333333,47.42,"","635","Iowa vs. Northern Iowa, Western Illinois",2017-02-03,"2016-2017","SCY",2,18
"152","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Free","Timed Finals","3rd","0:21.05",0.350833333333333,21.05,"","676","Iowa vs. Northern Iowa, Western Illinois",2017-02-03,"2016-2017","SCY",2,17
"153","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","7th","0:51.93",0.8655,51.93,"","611","Iowa vs. Northwestern",2017-01-21,"2016-2017","SCY",3,14
"154","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Back","Timed Finals","–","0:24.13",0.402166666666667,24.13,"R","552","Iowa vs. Northwestern",2017-01-21,"2016-2017","SCY",1,9
"155","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","9th","0:52.27",0.871166666666667,52.27,"","599","Iowa vs. Purdue, Missouri State",2016-11-04,"2016-2017","SCY",4,14
"156","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Timed Finals","–","0:46.05",0.7675,46.05,"R","693","Iowa vs. Purdue, Missouri State",2016-11-04,"2016-2017","SCY",3,18
"157","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Back","Timed Finals","–","0:24.27",0.4045,24.27,"R","543","Iowa vs. Purdue, Missouri State",2016-11-04,"2016-2017","SCY",2,9
"158","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Back","Timed Finals","–","0:23.82",0.397,23.82,"R","574","Iowa vs. South Dakota",2016-11-03,"2016-2017","SCY",3,9
"159","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Free","Timed Finals","–","0:20.93",0.348833333333333,20.93,"","687","Iowa vs. South Dakota",2016-11-03,"2016-2017","SCY",3,17
"160","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","4th","0:50.87",0.847833333333333,50.87,"","650","Minnesota vs. Iowa",2016-10-28,"2016-2017","SCY",5,14
"161","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Free","Timed Finals","–","0:20.81",0.346833333333333,20.81,"R","699","Minnesota vs. Iowa",2016-10-28,"2016-2017","SCY",4,17
"162","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Timed Finals","–","0:47.49",0.7915,47.49,"R","632","Notre Dame vs. Iowa, Illinois",2017-01-13,"2016-2017","SCY",4,18
"163","Stjepan Fiolic","stjepanfiolic","M","SR","200 Y Free","Timed Finals","8th","01:45.0",1.75,105,"","655","Notre Dame vs. Iowa, Illinois",2017-01-13,"2016-2017","SCY",1,4
"164","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Back","Timed Finals","–","0:24.3",0.405,24.3,"R","541","Notre Dame vs. Iowa, Illinois",2017-01-13,"2016-2017","SCY",4,9
"165","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Finals","31st","0:50.61",0.8435,50.61,"","660","Ohio State Invitational",2016-11-18,"2016-2017","SCY",6,14
"166","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Prelims","25th","0:45.59",0.759833333333333,45.59,"","715","Ohio State Invitational",2016-11-18,"2016-2017","SCY",5,18
"167","Stjepan Fiolic","stjepanfiolic","M","SR","200 Y Free","Prelims","44th","01:42.1",1.70166666666667,102.1,"","713","Ohio State Invitational",2016-11-18,"2016-2017","SCY",2,4
"168","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Back","Timed Finals","–","0:23.39",0.389833333333333,23.39,"R","607","Ohio State Invitational",2016-11-18,"2016-2017","SCY",5,9
"169","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Free","Timed Finals","–","0:20.81",0.346833333333333,20.81,"R","699","Ohio State Invitational",2016-11-18,"2016-2017","SCY",5,17
"170","Thelma Strandberg","thelmastrandberg","W","SR","10M Diving","Finals","21st","",0,215.9,"","–","Big Ten Conference Championship",2017-02-15,"2016-2017","SCY",1,9
"171","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Finals","15th","",0,261.55,"","–","Big Ten Conference Championship",2017-02-15,"2016-2017","SCY",1,25
"172","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Prelims","28th","",0,258.05,"","–","Big Ten Conference Championship",2017-02-15,"2016-2017","SCY",1,22
"173","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","1st","",0,278.15,"","–","Iowa vs. Iowa State",2016-12-09,"2016-2017","SCY",2,25
"174","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","1st","",0,297.35,"","–","Iowa vs. Iowa State",2016-12-09,"2016-2017","SCY",2,22
"175","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","3rd","",0,272.8,"","–","Iowa vs. Northern Iowa, Western Illinois",2017-02-03,"2016-2017","SCY",3,25
"176","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","2nd","",0,288.6,"","–","Iowa vs. Northern Iowa, Western Illinois",2017-02-03,"2016-2017","SCY",3,22
"177","Thelma Strandberg","thelmastrandberg","W","SR","10M Diving","Timed Finals","3rd","",0,212.15,"","–","Iowa vs. Northwestern",2017-01-21,"2016-2017","SCY",2,9
"178","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","3rd","",0,268.9,"","–","Iowa vs. Northwestern",2017-01-21,"2016-2017","SCY",4,25
"179","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","5th","",0,267.45,"","–","Iowa vs. Purdue, Missouri State",2016-11-04,"2016-2017","SCY",5,25
"180","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","1st","",0,307.05,"","–","Iowa vs. Purdue, Missouri State",2016-11-04,"2016-2017","SCY",4,22
"181","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","1st","",0,288.65,"","–","Iowa vs. South Dakota",2016-11-03,"2016-2017","SCY",6,25
"182","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","2nd","",0,281.75,"","–","Iowa vs. South Dakota",2016-11-03,"2016-2017","SCY",5,22
"183","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","7th","",0,237.15,"","–","Michigan State vs. Iowa, Notre Dame",2016-09-30,"2016-2017","LCM",7,25
"184","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","5th","",0,231.65,"","–","Michigan State vs. Iowa, Notre Dame",2016-09-30,"2016-2017","LCM",6,22
"185","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","6th","",0,254.4,"","–","Minnesota vs. Iowa",2016-10-28,"2016-2017","SCY",8,25
"186","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","7th","",0,260.55,"","–","Minnesota vs. Iowa",2016-10-28,"2016-2017","SCY",7,22
"187","Thelma Strandberg","thelmastrandberg","W","SR","10M Diving","Prelims","35th","",0,215.6,"","–","NCAA Division I Championship",2017-03-15,"2016-2017","SCY",3,9
"188","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","1st","",0,291.45,"","–","Notre Dame vs. Iowa, Illinois",2017-01-13,"2016-2017","SCY",9,25
"189","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","4th","",0,272.25,"","–","Notre Dame vs. Iowa, Illinois",2017-01-13,"2016-2017","SCY",8,22
"190","Thelma Strandberg","thelmastrandberg","W","SR","10M Diving","Timed Finals","9th","",0,192.7,"","–","Ohio State Invitational",2016-11-18,"2016-2017","SCY",4,9
"191","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Prelims","8th","",0,251.25,"","–","Ohio State Invitational",2016-11-18,"2016-2017","SCY",10,25
"192","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Finals","8th","",0,221.15,"","–","Ohio State Invitational",2016-11-18,"2016-2017","SCY",9,22
"193","Weston Credit","westoncredit","M","SR","100 Y Breast","Prelims","29th","0:55.67",0.927833333333333,55.67,"","726","Big Ten Conference Championship",2017-02-22,"2016-2017","SCY",1,20
"194","Weston Credit","westoncredit","M","SR","200 Y Breast","Prelims","26th","01:59.8",1.99666666666667,119.8,"","746","Big Ten Conference Championship",2017-02-22,"2016-2017","SCY",1,20
"195","Weston Credit","westoncredit","M","SR","200 Y IM","Prelims","53rd","01:51.0",1.85,111,"","732","Big Ten Conference Championship",2017-02-22,"2016-2017","SCY",1,6
"196","Weston Credit","westoncredit","M","SR","50 Y Breast","Timed Finals","–","0:26.73",0.4455,26.73,"","614","Iowa vs. Northern Iowa, Western Illinois",2017-02-03,"2016-2017","SCY",1,3
"197","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","4th","0:57.6",0.96,57.6,"","656","Iowa vs. Northwestern",2017-01-21,"2016-2017","SCY",2,20
"198","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","3rd","02:07.2",2.12,127.2,"","623","Iowa vs. Northwestern",2017-01-21,"2016-2017","SCY",2,20
"199","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","9th","0:58.31",0.971833333333333,58.31,"","632","Iowa vs. Purdue, Missouri State",2016-11-04,"2016-2017","SCY",3,20
"200","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","6th","02:06.0",2.1,126,"","641","Iowa vs. Purdue, Missouri State",2016-11-04,"2016-2017","SCY",3,20
"201","Weston Credit","westoncredit","M","SR","100 Y IM","Timed Finals","–","0:54.44",0.907333333333333,54.44,"","603","Iowa vs. South Dakota",2016-11-03,"2016-2017","SCY",1,3
"202","Weston Credit","westoncredit","M","SR","50 Y Breast","Timed Finals","5th","0:26.98",0.449666666666667,26.98,"","597","Iowa vs. South Dakota",2016-11-03,"2016-2017","SCY",2,3
"203","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","5th","0:57.6",0.96,57.6,"","656","Minnesota vs. Iowa",2016-10-28,"2016-2017","SCY",4,20
"204","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","4th","02:05.3",2.08833333333333,125.3,"","652","Minnesota vs. Iowa",2016-10-28,"2016-2017","SCY",4,20
"205","Weston Credit","westoncredit","M","SR","200 Y IM","Timed Finals","3rd","01:57.5",1.95833333333333,117.5,"","618","Minnesota vs. Iowa",2016-10-28,"2016-2017","SCY",2,6
"206","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","3rd","0:57.94",0.965666666666667,57.94,"","644","Notre Dame vs. Iowa, Illinois",2017-01-13,"2016-2017","SCY",5,20
"207","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","3rd","02:08.1",2.135,128.1,"","611","Notre Dame vs. Iowa, Illinois",2017-01-13,"2016-2017","SCY",5,20
"208","Weston Credit","westoncredit","M","SR","100 Y Breast","Prelims","19th","0:56.99",0.949833333333333,56.99,"","677","Ohio State Invitational",2016-11-18,"2016-2017","SCY",6,20
"209","Weston Credit","westoncredit","M","SR","200 Y Breast","Finals","24th","02:04.7",2.07833333333333,124.7,"","662","Ohio State Invitational",2016-11-18,"2016-2017","SCY",6,20
"210","Weston Credit","westoncredit","M","SR","200 Y IM","Prelims","55th","01:56.8",1.94666666666667,116.8,"","628","Ohio State Invitational",2016-11-18,"2016-2017","SCY",3,6
"211","Weston Credit","westoncredit","M","SR","50 Y Free","Prelims","69th","0:21.7",0.361666666666667,21.7,"","617","Ohio State Invitational",2016-11-18,"2016-2017","SCY",1,5
"212","William Scott","williamscott","M","SR","100 Y Free","Prelims","41st","0:44.82",0.747,44.82,"","752","Big Ten Conference Championship",2017-02-22,"2016-2017","SCY",1,18
"213","William Scott","williamscott","M","SR","50 Y Free","Prelims Swimoff","2nd","0:19.77",0.3295,19.77,"","815","Big Ten Conference Championship",2017-02-22,"2016-2017","SCY",1,21
"214","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","–","0:20.26",0.337666666666667,20.26,"R","758","Iowa vs. Northern Iowa, Western Illinois",2017-02-03,"2016-2017","SCY",2,21
"215","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","4th","0:20.96",0.349333333333333,20.96,"","684","Iowa vs. Northwestern",2017-01-21,"2016-2017","SCY",3,21
"216","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","2nd","0:20.73",0.3455,20.73,"","707","Iowa vs. Purdue, Missouri State",2016-11-04,"2016-2017","SCY",4,21
"217","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","4th","0:20.86",0.347666666666667,20.86,"","694","Minnesota vs. Iowa",2016-10-28,"2016-2017","SCY",5,21
"218","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","4th","0:20.88",0.348,20.88,"","692","Notre Dame vs. Iowa, Illinois",2017-01-13,"2016-2017","SCY",6,21
"219","William Scott","williamscott","M","SR","100 Y Free","Prelims","11th","0:44.92",0.748666666666667,44.92,"","747","Ohio State Invitational",2016-11-18,"2016-2017","SCY",2,18
"220","William Scott","williamscott","M","SR","200 Y Free","Prelims","65th","01:44.0",1.73333333333333,104,"","675","Ohio State Invitational",2016-11-18,"2016-2017","SCY",1,4
"221","William Scott","williamscott","M","SR","50 Y Free","Prelims","5th","0:20.17",0.336166666666667,20.17,"","768","Ohio State Invitational",2016-11-18,"2016-2017","SCY",7,21
"222","Allyssa Fluit","allyssafluit","W","SR","100 Y Free","Prelims","30th","0:50.36",0.839333333333333,50.36,"","740","Big Ten Conference Championship",2018-02-14,"2017-2018","SCY",7,24
"223","Allyssa Fluit","allyssafluit","W","SR","200 Y Free","Finals","18th","01:47.5",1.79166666666667,107.5,"","784","Big Ten Conference Championship",2018-02-14,"2017-2018","SCY",8,25
"224","Allyssa Fluit","allyssafluit","W","SR","500 Y Free","Prelims","45th","04:53.4",4.89,293.4,"","729","Big Ten Conference Championship",2018-02-14,"2017-2018","SCY",3,21
"225","Allyssa Fluit","allyssafluit","W","SR","100 Y Free","Timed Finals","5th","0:52.16",0.869333333333333,52.16,"","666","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",8,24
"226","Allyssa Fluit","allyssafluit","W","SR","200 Y Free","Timed Finals","4th","01:52.1",1.86833333333333,112.1,"","691","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",9,25
"227","Allyssa Fluit","allyssafluit","W","SR","500 Y Free","Timed Finals","4th","05:05.9",5.09833333333333,305.9,"","643","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",4,21
"228","Allyssa Fluit","allyssafluit","W","SR","100 Y Free","Timed Finals","–","0:52.05",0.8675,52.05,"R","671","Iowa State vs. Iowa",2017-12-08,"2017-2018","SCY",9,24
"229","Allyssa Fluit","allyssafluit","W","SR","500 Y Free","Timed Finals","2nd","04:57.1",4.95166666666667,297.1,"","702","Iowa State vs. Iowa",2017-12-08,"2017-2018","SCY",5,21
"230","Allyssa Fluit","allyssafluit","W","SR","100 Y Free","Timed Finals","–","0:52.19",0.869833333333333,52.19,"R","665","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",10,24
"231","Allyssa Fluit","allyssafluit","W","SR","200 Y Free","Timed Finals","3rd","01:52.3",1.87166666666667,112.3,"","688","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",10,25
"232","Allyssa Fluit","allyssafluit","W","SR","50 Y Free","Timed Finals","4th","0:23.79",0.3965,23.79,"","700","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",5,8
"233","Allyssa Fluit","allyssafluit","W","SR","200 Y Free","Timed Finals","3rd","01:49.8",1.83,109.8,"","735","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",11,25
"234","Allyssa Fluit","allyssafluit","W","SR","500 Y Free","Timed Finals","3rd","04:58.5",4.975,298.5,"","692","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",6,21
"235","Allyssa Fluit","allyssafluit","W","SR","100 Y Free","Timed Finals","–","0:52.02",0.867,52.02,"R","672","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",11,24
"236","Allyssa Fluit","allyssafluit","W","SR","200 Y Free","Timed Finals","3rd","01:50.3",1.83833333333333,110.3,"","726","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",12,25
"237","Allyssa Fluit","allyssafluit","W","SR","500 Y Free","Timed Finals","3rd","04:59.4",4.99,299.4,"","686","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",7,21
"238","Allyssa Fluit","allyssafluit","W","SR","100 Y Free","Finals","4th","0:50.43",0.8405,50.43,"","763","Minnesota Invitational",2017-11-30,"2017-2018","SCY",12,24
"239","Allyssa Fluit","allyssafluit","W","SR","200 Y Free","Finals","4th","01:48.4",1.80666666666667,108.4,"","764","Minnesota Invitational",2017-11-30,"2017-2018","SCY",13,25
"240","Allyssa Fluit","allyssafluit","W","SR","500 Y Free","Finals","7th","04:53.6",4.89333333333333,293.6,"","747","Minnesota Invitational",2017-11-30,"2017-2018","SCY",8,21
"241","Allyssa Fluit","allyssafluit","W","SR","100 Y Free","Timed Finals","4th","0:51.89",0.864833333333333,51.89,"","677","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",13,24
"242","Allyssa Fluit","allyssafluit","W","SR","500 Y Free","Timed Finals","3rd","05:05.1",5.085,305.1,"","648","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",9,21
"243","Allyssa Fluit","allyssafluit","W","SR","100 Y Free","Timed Finals","12th","0:51.24",0.854,51.24,"","703","Shamrock Invitational",2018-01-26,"2017-2018","SCY",14,24
"244","Allyssa Fluit","allyssafluit","W","SR","200 Y Free","Timed Finals","13th","01:51.8",1.86333333333333,111.8,"","697","Shamrock Invitational",2018-01-26,"2017-2018","SCY",14,25
"245","Allyssa Fluit","allyssafluit","W","SR","50 Y Free","Timed Finals","21st","0:23.89",0.398166666666667,23.89,"","691","Shamrock Invitational",2018-01-26,"2017-2018","SCY",6,8
"246","Allyssa Fluit","allyssafluit","W","SR","500 Y Free","Timed Finals","22nd","05:03.1",5.05166666666667,303.1,"","661","Shamrock Invitational",2018-01-26,"2017-2018","SCY",10,21
"247","Amy Lenderink","amylenderink","W","SR","200 Y Fly","Timed Finals","7th","02:10.9",2.18166666666667,130.9,"","592","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",8,20
"248","Amy Lenderink","amylenderink","W","SR","200 Y Fly","Timed Finals","7th","02:09.2",2.15333333333333,129.2,"","615","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",9,20
"249","Amy Lenderink","amylenderink","W","SR","200 Y Fly","Timed Finals","8th","02:07.7",2.12833333333333,127.7,"","638","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",10,20
"250","Amy Lenderink","amylenderink","W","SR","100 Y Fly","Prelims","10th","0:56.12",0.935333333333333,56.12,"","683","Minnesota Invitational",2017-11-30,"2017-2018","SCY",8,18
"251","Amy Lenderink","amylenderink","W","SR","200 Y Fly","Prelims","8th","02:07.3",2.12166666666667,127.3,"","644","Minnesota Invitational",2017-11-30,"2017-2018","SCY",11,20
"252","Amy Lenderink","amylenderink","W","SR","50 Y Free","Prelims","23rd","0:24.59",0.409833333333333,24.59,"","634","Minnesota Invitational",2017-11-30,"2017-2018","SCY",4,5
