id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
323010066,2012,9,regular,2012-10-27T19:00:00.000Z,,false,true,54877,3772,Jack Trice Stadium,66,Iowa State,Big 12,35,7,14,7,7,0.5958078598039251,239,Baylor,Big 12,21,7,7,0,7,0.40419214019607486,5.25509851860167
323010201,2012,9,regular,2012-10-27T20:00:00.000Z,,false,false,86031,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,13,3,3,0,7,0.7803660268575344,87,Notre Dame,FBS Independents,30,7,3,0,20,0.21963397314246558,6.734848600479
323080066,2012,10,regular,2012-11-03T12:00:00.000Z,,false,true,56585,3772,Jack Trice Stadium,66,Iowa State,Big 12,20,0,6,7,7,0.5224679247051018,201,Oklahoma,Big 12,35,0,14,14,7,0.47753207529489816,6.14190295292836
323080277,2012,10,regular,2012-11-03T15:00:00.000Z,,false,true,52322,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,38,0,21,3,7,0.6569750057924647,2628,TCU,Big 12,39,7,7,7,10,0.3430249942075353,6.91662507119488
323082641,2012,10,regular,2012-11-03T15:30:00.000Z,,false,true,60879,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,22,7,6,9,0,0.6267017275335794,251,Texas,Big 12,31,14,10,0,7,0.37329827246642056,6.75617207175289
323080239,2012,10,regular,2012-11-03T15:30:00.000Z,,false,true,39039,3724,Floyd Casey Stadium,239,Baylor,Big 12,41,17,3,14,7,0.9986383278176097,2305,Kansas,Big 12,14,7,7,0,0,0.00136167218239025,2.73471492679418
323082306,2012,10,regular,2012-11-03T20:00:00.000Z,,false,true,50781,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,44,7,24,7,6,0.9685098616235575,197,Oklahoma State,Big 12,30,7,10,3,10,0.031490138376442545,2.96707998328017
323152641,2012,11,regular,2012-11-10T12:00:00.000Z,,false,true,55052,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,41,7,14,3,3,0.9178422116069127,2305,Kansas,Big 12,34,7,10,0,10,0.0821577883930873,4.66786004183968
323150251,2012,11,regular,2012-11-10T12:00:00.000Z,,false,true,100018,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,33,14,6,3,10,0.9925014828524602,66,Iowa State,Big 12,7,0,7,0,0,0.007498517147539796,2.30642732175789
323150201,2012,11,regular,2012-11-10T15:30:00.000Z,,false,true,84945,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,42,14,14,7,7,0.6454201151348294,239,Baylor,Big 12,34,3,14,9,8,0.35457988486517056,3.46087532505814
323150197,2012,11,regular,2012-11-10T15:30:00.000Z,,false,true,57799,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,55,21,10,10,14,0.9266511803337688,277,West Virginia,Big 12,34,7,10,17,0,0.07334881966623119,2.95599835603259
323152628,2012,11,regular,2012-11-10T19:00:00.000Z,,false,true,47292,3616,Amon G. Carter Stadium,2628,TCU,Big 12,10,0,0,0,10,0.47901445869135534,2306,Kansas State,Big 12,23,10,3,10,0,0.5209855413086446,2.79684190323081
323220197,2012,12,regular,2012-11-17T15:30:00.000Z,,false,true,55341,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,59,7,28,17,7,0.9878411185512497,2641,Texas Tech,Big 12,21,0,14,0,7,0.012158881448750325,2.30829128727
323220277,2012,12,regular,2012-11-17T19:00:00.000Z,,false,true,50238,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,49,3,14,13,19,0.9455592120698182,201,Oklahoma,Big 12,50,10,21,7,12,0.05444078793018181,8.04009255334981
323222305,2012,12,regular,2012-11-17T19:00:00.000Z,,false,true,41608,3833,Memorial Stadium,2305,Kansas,Big 12,23,7,10,0,6,0.5304349588782628,66,Iowa State,Big 12,51,10,28,3,10,0.46956504112173725,3.37055305853559
323220239,2012,12,regular,2012-11-17T20:00:00.000Z,,false,true,38029,3724,Floyd Casey Stadium,239,Baylor,Big 12,52,14,14,24,0,0.95130967818331,2306,Kansas State,Big 12,24,7,10,7,0,0.048690321816689974,2.86276407654386
323270251,2012,13,regular,2012-11-22T19:30:00.000Z,,false,true,99950,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,13,3,0,3,7,0.28976672674588727,2628,TCU,Big 12,20,7,7,3,3,0.7102332732541128,4.91546833065615
323280066,2012,13,regular,2012-11-23T15:30:00.000Z,,false,true,53792,3772,Jack Trice Stadium,66,Iowa State,Big 12,24,0,14,7,3,0.5080451871523961,277,West Virginia,Big 12,31,3,14,3,11,0.4919548128476039,6.51610704002192
323292641,2012,13,regular,2012-11-24T14:30:00.000Z,,true,true,44168,,,2641,Texas Tech,Big 12,45,14,7,10,14,0.9176066955017855,239,Baylor,Big 12,52,7,7,14,17,0.08239330449821447,6.16167012801281
323290201,2012,13,regular,2012-11-24T15:30:00.000Z,,false,true,85824,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,51,3,21,6,15,0.914425053478981,197,Oklahoma State,Big 12,48,14,10,14,7,0.08557494652101905,10.8079799144139
323360239,2012,14,regular,2012-12-01T12:00:00.000Z,,false,true,39203,3724,Floyd Casey Stadium,239,Baylor,Big 12,41,17,14,3,7,0.8268556233538912,197,Oklahoma State,Big 12,34,3,14,3,14,0.17314437664610882,4.03136159284845
323362628,2012,14,regular,2012-12-01T12:00:00.000Z,,false,true,47501,3616,Amon G. Carter Stadium,2628,TCU,Big 12,17,0,7,7,3,0.6049769545872855,201,Oklahoma,Big 12,24,7,7,10,0,0.3950230454127145,5.17880936321029
323360277,2012,14,regular,2012-12-01T14:30:00.000Z,,false,true,51112,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,59,14,21,17,7,0.9985747290511514,2305,Kansas,Big 12,10,0,7,0,3,0.0014252709488485893,1.45488759754096
323362306,2012,14,regular,2012-12-01T20:00:00.000Z,,false,true,50912,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,42,7,0,14,21,0.29311459633980036,251,Texas,Big 12,24,0,10,7,7,0.7068854036601997,4.25334487991215
